ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
520701040000,GALWAY CENTRAL SCHOOL DISTRICT,2014,52070104,GALWAY CSD,SHANNON SHINE,5317 SACANDAGA RD,GALWAY,5188821033,"K-12, UE, US",81,0,0,1,1,4,5,11,14,187,1,295,9,3,0,5,6,0,36,0,1,0,2,0
512300010004,MADILL SCHOOL,2015,51230001,OGDENSBURG CITY SD,PAULA SCOTT,800 JEFFERSON AVE,OGDENSBURG,3153937729,"K-6, UE",26,0,0,2,8,1,4,6,23,68,6,82,6,7,,,0,0,0,0,0,0,1,0
512300010009,OGDENSBURG FREE ACADEMY,2015,51230001,OGDENSBURG CITY SD,CYNTHIA TUTTLE,1100 STATE ST,OGDENSBURG,3153930900,7-12,56,1,2,1,2,0,0,27,48,192,0,280,10,4,,,7,0,0,0,0,1,2,0
512404040000,HEUVELTON CENTRAL SCHOOL DISTRICT,2015,51240404,HEUVELTON CSD,SUSAN TODD,87 WASHINGTON ST,HEUVELTON,3153442414,PK-12,46,0,0,1,2,2,4,6,13,115,0,181,3,2,0,0,4,0,7,0,0,0,2,0
520701040001,JOSEPH HENRY ELEMENTARY SCHOOL,2014,52070104,GALWAY CSD,MICHELLE MCDOUGALL,5317 SACANDAGA RD,GALWAY,5188821291,"K-6, UE, US",36,0,0,0,0,1,3,3,8,30,0,74,0,0,,0,2,0,0,0,0,0,1,0
520701040002,GALWAY JUNIOR/SENIOR HIGH SCHOOL,2014,52070104,GALWAY CSD,MICHAEL HEALEY,5317 SACANDAGA RD,GALWAY,5188821221,"7-12, US",43,0,0,1,2,3,7,8,19,157,1,209,9,4,0,8,4,0,0,0,1,0,1,0
521200050000,MECHANICVILLE CITY SCHOOL DISTRICT,2014,52120005,MECHANICVILLE CITY SD,MICHAEL MCCARTHY,25 KNISKERN AVE,MECHANICVILLE,5186645727,"K-12, UE, US",98,0,0,0,0,7,7,20,20,242,0,341,4,1,30,13,12,0,30,0,1,0,2,0
512404040001,HEUVELTON CENTRAL SCHOOL,2015,51240404,HEUVELTON CSD,JESSE COBURN,87 WASHINGTON ST,HEUVELTON,3153442414,PK-12,41,0,0,1,2,2,5,5,12,104,0,160,2,1,,,4,0,0,0,0,0,2,0
512501040000,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,2015,51250104,PARISHVILLE-HOPKINTON CSD,DARIN SAIFF,12 COUNTY RT 47,PARISHVILLE,3152654642,PK-12,41,0,0,1,2,3,7,7,17,101,2,168,2,1,0,5,3,0,8,2,0,0,0,2
521200050001,MECHANICVILLE ELEMENTARY SCHOOL,2014,52120005,MECHANICVILLE CITY SD,STEPHEN MARRA,25 KNISKERN AVE,MECHANICVILLE,5186647336,"K-5, UE, US",47,0,0,0,0,4,9,11,23,62,0,97,0,0,0,11,1,0,0,0,0,0,1,0
521200050003,MECHANICVILLE JUNIOR/SENIOR HIGH SCHOOL,2014,52120005,MECHANICVILLE CITY SD,KEVIN KOLAKOWSKI,25 KNISKERN AVE,MECHANICVILLE,5186649888,6-12,50,0,0,0,0,3,6,9,18,175,0,239,4,2,38,15,3,0,0,0,1,0,1,0
512501040002,PARISHVILLE-HOPKINTON ELEMENTARY SCHOOL,2015,51250104,PARISHVILLE-HOPKINTON CSD,BROOKE REID,12 COUNTY RT 47,PARISHVILLE,3152654642,PK-6,16,0,0,0,0,2,13,2,13,29,0,35,0,0,,,0,0,0,0,0,0,1,0
512501040004,PARISHVILLE-HOPKINTON JUNIOR-SENIOR HIGH SCHOOL,2015,51250104,PARISHVILLE-HOPKINTON CSD,ROBERT STEWART,12 COUNTY RT 47,PARISHVILLE,3152654642,7-12,17,0,0,1,6,1,6,4,24,47,4,82,2,2,,,2,0,0,0,0,0,1,0
512902060000,POTSDAM CENTRAL SCHOOL DISTRICT,2015,51290206,POTSDAM CSD,PATRICK BRADY,29 LEROY ST,POTSDAM,3152652000,"PK-12, UE, US",100,0,0,1,1,7,7,31,31,247,0,351,7,2,0,10,12,1,34,1,0,0,3,0
521301060000,BALLSTON SPA CENTRAL SCHOOL DISTRICT,2014,52130106,BALLSTON SPA CSD,JOSEPH DRAGONE,70 MALTA AVE,BALLSTON SPA,5188847195,"PK-12, UE, US",340,0,0,2,1,7,2,69,20,841,1,1241,9,1,21,11,51,0,115,12,7,0,6,0
521301060001,BALLSTON SPA SENIOR HIGH SCHOOL,2014,52130106,BALLSTON SPA CSD,KRISTI JENSEN,220 BALLSTON AVE,BALLSTON SPA,5188847150,"9-12, US",101,0,0,1,1,2,2,25,25,341,1,459,5,1,0,4,12,0,0,0,5,0,1,0
521301060002,MALTA AVENUE ELEMENTARY SCHOOL,2014,52130106,BALLSTON SPA CSD,SHARON D'AGOSTINO,70 MALTA AVE,BALLSTON SPA,5188847250,K-5,27,0,0,0,0,1,4,8,30,30,0,45,0,0,0,17,1,0,0,0,0,0,1,0
512902060002,LAWRENCE AVENUE ELEMENTARY SCHOOL,2015,51290206,POTSDAM CSD,LARRY JENNE,29 LEROY ST,POTSDAM,3152652000,PK-4,37,0,0,0,0,3,8,5,14,37,0,53,0,0,,,2,0,0,0,0,0,1,0
512902060003,POTSDAM SENIOR HIGH SCHOOL,2015,51290206,POTSDAM CSD,JOANN CHAMBERS,29 LEROY ST,POTSDAM,3152652000,9-12,27,0,0,1,4,0,0,11,41,80,0,108,3,3,,,3,0,0,0,0,0,1,0
521301060003,GORDON CREEK ELEMENTARY SCHOOL,2014,52130106,BALLSTON SPA CSD,JEFFREY PALMER,50 WOOD RD,BALLSTON SPA,5188847270,"K-5, UE, US",38,0,0,0,0,1,3,4,11,69,0,94,0,0,0,14,5,0,0,0,0,0,1,0
521301060005,BALLSTON SPA MIDDLE SCHOOL,2014,52130106,BALLSTON SPA CSD,PAMELA MOTLER,210 BALLSTON AVE,BALLSTON SPA,5188847200,"6-8, UE, US",78,0,0,0,0,2,3,16,21,257,0,422,1,0,25,6,10,0,0,0,2,0,1,0
512902060004,A A KINGSTON MIDDLE SCHOOL,2015,51290206,POTSDAM CSD,MARK BENNETT,29 LEROY ST,POTSDAM,3152652000,"5-8, UE, US",26,0,0,0,0,3,12,9,35,94,0,131,2,2,,,2,0,0,0,0,0,1,0
513102040000,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,2015,51310204,EDWARDS-KNOX CSD,SUZANNE KELLY,2512 COUNTY ROUTE 24,HERMON,3155628141,PK-12,46,0,0,1,2,6,13,3,7,85,0,173,12,7,25,24,5,1,17,0,0,0,2,0
513102040001,EDWARDS-KNOX ELEMENTARY SCHOOL,2015,51310204,EDWARDS-KNOX CSD,LURA HUGHES,2512 COUNTY ROUTE 24,HERMON,3155628132,PK-6,23,0,0,0,0,1,4,0,0,30,0,68,0,0,,,5,0,0,0,0,0,1,0
521301060006,WOOD ROAD ELEMENTARY SCHOOL,2014,52130106,BALLSTON SPA CSD,DAVID BLANCHARD,300 WOOD RD,BALLSTON SPA,5188847290,"K-5, UE",45,0,0,0,0,0,0,10,22,57,0,77,0,0,50,15,3,0,0,0,0,0,1,0
521301060008,MILTON TERRACE NORTH ELEMENTARY SCHOOL,2014,52130106,BALLSTON SPA CSD,KATHLEEN CHAUCER,200 WOOD RD,BALLSTON SPA,5188847210,"K-5, UE",28,0,0,0,0,1,4,3,11,22,0,35,0,0,0,25,3,0,0,0,0,0,1,0
521401040000,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,2014,52140104,SOUTH GLENS FALLS CSD,MICHAEL PATTON,6 BLUEBIRD RD,SOUTH GLENS FALLS,5187939617,"PK-12, UE, US",249,1,0,1,0,2,1,22,9,552,0,953,10,1,40,12,20,1,44,7,2,0,6,0
513102040002,EDWARDS-KNOX JUNIOR-SENIOR HIGH SCHOOL,2015,51310204,EDWARDS-KNOX CSD,AMY SYKES,2512 COUNTY ROUTE 24,HERMON,3155628131,7-12,17,0,0,1,6,5,29,3,18,34,0,79,12,15,,,5,0,0,0,0,0,1,0
520101060000,BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT,2015,52010106,BURNT HILLS-BALLSTON LAKE CSD,PATRICK MCGRATH,50 CYPRESS DR,SCOTIA,5183999141,"K-12, UE, US",275,0,0,1,0,4,1,43,16,590,0,929,5,1,21,7,33,3,108,6,3,0,5,0
521401040002,OLIVER W WINCH MIDDLE SCHOOL,2014,52140104,SOUTH GLENS FALLS CSD,TIMOTHY DAWKINS,99 HUDSON ST,SOUTH GLENS FALLS,5187925891,"6-8, UE, US",63,0,0,0,0,1,2,5,8,180,0,330,1,0,50,10,4,0,0,0,1,0,1,0
521401040003,HARRISON AVENUE ELEMENTARY SCHOOL,2014,52140104,SOUTH GLENS FALLS CSD,JOSEPH PALMER,76 HARRISON AVE,SOUTH GLENS FALLS,5187939048,"K-5, UE",27,0,0,0,0,0,0,0,0,20,0,57,0,0,,4,0,0,0,0,0,0,1,0
520101060001,FRANCIS L STEVENS ELEMENTARY SCHOOL,2015,52010106,BURNT HILLS-BALLSTON LAKE CSD,RICHARD EVANS,25 LAKEHILL RD,BALLSTON LAKE,5183999141,K-5,35,0,0,0,0,1,3,6,17,34,0,56,0,0,,,4,3,0,0,0,0,1,0
520101060002,CHARLTON HEIGHTS ELEMENTARY SCHOOL,2015,52010106,BURNT HILLS-BALLSTON LAKE CSD,TIMOTHY SINNENBERG,170 STAGE RD,BALLSTON LAKE,5183999141,"K-5, UE",33,0,0,0,0,1,3,4,12,33,0,54,0,0,,,4,2,0,0,0,0,1,0
520101060004,PASHLEY ELEMENTARY SCHOOL,2015,52010106,BURNT HILLS-BALLSTON LAKE CSD,JILL BONACIO,30 PASHLEY RD,SCOTIA,5183999141,"K-5, UE",34,0,0,0,0,1,3,2,6,41,0,64,1,2,,,1,0,0,0,0,0,1,0
521401040007,SOUTH GLENS FALLS SENIOR HIGH SCHOOL,2014,52140104,SOUTH GLENS FALLS CSD,CARLA BIVIANO,42 MERRITT RD,SOUTH GLENS FALLS,5187929987,"9-12, US",71,1,1,1,1,1,1,8,11,222,0,334,9,3,50,10,5,0,0,0,1,0,1,0
521401040008,MOREAU ELEMENTARY SCHOOL,2014,52140104,SOUTH GLENS FALLS CSD,MATTHEW CONRICK,76 BLUEBIRD RD,SOUTH GLENS FALLS,5187939644,K-5,17,0,0,0,0,0,0,1,6,12,0,27,0,0,,24,0,0,0,0,0,0,1,0
521401040009,BALLARD ELEMENTARY SCHOOL,2014,52140104,SOUTH GLENS FALLS CSD,MICHAEL HUCHRO,300 BALLARD RD,WILTON,5185870600,K-5,26,0,0,0,0,0,0,2,8,19,0,45,0,0,,12,0,0,0,0,0,0,1,0
520101060005,RICHARD H O'ROURKE MIDDLE SCHOOL,2015,52010106,BURNT HILLS-BALLSTON LAKE CSD,COLLEEN WOLFF,173 LAKEHILL RD,BURNT HILLS,5183999141,"6-8, US",57,0,0,0,0,0,0,10,18,170,0,245,0,0,,,30,0,0,0,1,0,1,0
520101060006,BURNT HILLS-BALLSTON LAKE SENIOR HIGH SCHOOL,2015,52010106,BURNT HILLS-BALLSTON LAKE CSD,TIMOTHY BRUNSON,88 LAKEHILL RD,BURNT HILLS,5183999141,"9-12, US",86,0,0,1,1,1,1,14,16,237,0,378,2,1,,,15,0,0,0,2,0,1,0
521401040010,TANGLEWOOD ELEMENTARY SCHOOL,2014,52140104,SOUTH GLENS FALLS CSD,ANDREW HILLS,60 TANGLEWOOD DR,SOUTH GLENS FALLS,5187935631,K-5,25,0,0,0,0,0,0,4,16,21,0,34,0,0,0,11,0,0,0,0,0,0,1,0
521701040000,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,2014,52170104,SCHUYLERVILLE CSD,RYAN SHERMAN,14 SPRING ST,SCHUYLERVILLE,5186953255,"K-12, UE, US",134,0,0,0,0,1,1,12,9,247,0,382,4,1,20,13,5,0,39,0,1,0,0,0
520302060000,SHENENDEHOWA CENTRAL SCHOOL DISTRICT,2015,52030206,SHENENDEHOWA CSD,LLEWELLYN ROBINSON,5 CHELSEA PL,CLIFTON PARK,5188810610,"K-12, UE, US",636,1,0,2,0,18,3,68,11,1558,0,2387,12,1,20,9,47,0,8,270,11,0,12,0
520302060001,SHENENDEHOWA HIGH SCHOOL,2015,52030206,SHENENDEHOWA CSD,DONALD FLYNT,970 RT 146,CLIFTON PARK,5188810310,"8-12, US",181,1,1,1,1,9,5,33,18,583,0,860,5,1,,,18,0,0,0,8,0,1,0
520302060002,SKANO ELEMENTARY SCHOOL,2015,52030206,SHENENDEHOWA CSD,JILL GOULD,970 RT 146,CLIFTON PARK,5188810560,K-5,29,0,0,0,0,0,0,4,14,34,0,54,0,0,,,3,0,0,0,0,0,1,0
521701040002,SCHUYLERVILLE HIGH SCHOOL,2014,52170104,SCHUYLERVILLE CSD,MATTHEW SICKLES,14 SPRING ST,SCHUYLERVILLE,5186953255,"9-12, US",39,0,0,0,0,1,3,3,8,108,0,150,1,1,0,8,6,0,0,0,0,0,1,0
521701040003,SCHUYLERVILLE ELEMENTARY SCHOOL,2014,52170104,SCHUYLERVILLE CSD,GREGG BARTHELMAS,14 SPRING ST,SCHUYLERVILLE,5186953255,"K-5, UE",54,0,0,0,0,0,0,4,7,55,0,95,0,0,50,15,3,0,0,0,0,0,1,0
521701040005,SCHUYLERVILLE MIDDLE SCHOOL,2014,52170104,SCHUYLERVILLE CSD,MARY KATE ELSWORTH,14 SPRING ST,SCHUYLERVILLE,5186953255,"6-8, UE, US",27,0,0,0,0,0,0,3,11,59,0,80,0,0,,4,2,0,0,0,0,0,1,0
520302060003,ARONGEN ELEMENTARY SCHOOL,2015,52030206,SHENENDEHOWA CSD,BENJAMIN ROBERTS,489 CLIFTON PK CTR RD,CLIFTON PARK,5188810510,K-5,39,0,0,0,0,1,3,2,5,40,0,73,0,0,,,7,0,0,0,0,0,1,0
520302060004,OKTE ELEMENTARY SCHOOL,2015,52030206,SHENENDEHOWA CSD,LISA MICKLE,1581 CRESCENT RD,CLIFTON PARK,5188810540,"K-5, UE",35,0,0,0,0,0,0,2,6,42,0,88,0,0,,,5,0,0,0,0,0,1,0
521800010000,SARATOGA SPRINGS CITY SCHOOL DISTRICT,2014,52180001,SARATOGA SPRINGS CITY SD,MICHAEL PICCIRILLO,3 BLUE STREAK BLVD,SARATOGA SPRINGS,5185834708,"PK-12, UE, US",486,0,0,1,0,10,2,52,11,1058,0,1623,2,0,18,11,54,0,142,4,8,0,8,0
521800010006,DOROTHY NOLAN ELEMENTARY SCHOOL,2014,52180001,SARATOGA SPRINGS CITY SD,KEVIN FROATS,221 JONES RD,SARATOGA SPRINGS,5185847383,"K-5, UE",56,0,0,0,0,0,0,7,13,58,0,102,0,0,0,13,4,0,0,0,1,0,1,0
520302060005,TESAGO ELEMENTARY SCHOOL,2015,52030206,SHENENDEHOWA CSD,GREGORY PACE,970 RT 146,CLIFTON PARK,5188810570,"K-5, UE",27,0,0,0,0,0,0,2,7,34,0,56,0,0,,,3,0,0,0,0,0,1,0
520302060006,ORENDA ELEMENTARY SCHOOL,2015,52030206,SHENENDEHOWA CSD,MICHAEL SMITH,970 RT 146,CLIFTON PARK,5188810550,K-5,35,0,0,0,0,0,0,2,6,27,0,54,2,4,,,3,0,0,0,0,0,1,0
520302060007,KARIGON ELEMENTARY SCHOOL,2015,52030206,SHENENDEHOWA CSD,GREGORY WING,970 RT 146,CLIFTON PARK,5188810530,"K-5, UE",28,0,0,0,0,0,0,0,0,31,0,54,0,0,,,3,0,0,0,0,0,1,0
521800010007,GREENFIELD ELEMENTARY SCHOOL,2014,52180001,SARATOGA SPRINGS CITY SD,TINA DAVIS,3180 RT 9N,GREENFIELD CENTER,5188937402,"K-5, UE",28,0,0,0,0,0,0,1,4,34,0,66,0,0,50,10,2,0,0,0,0,0,1,0
521800010008,CAROLINE STREET ELEMENTARY SCHOOL,2014,52180001,SARATOGA SPRINGS CITY SD,DANIEL O'ROURKE,310 CAROLINE ST,SARATOGA SPRINGS,5185847612,K-5,31,0,0,0,0,1,3,1,3,33,0,65,0,0,50,7,0,0,0,0,0,0,1,0
521800010009,DIVISION STREET ELEMENTARY SCHOOL,2014,52180001,SARATOGA SPRINGS CITY SD,GREER MILLER,220 DIVISION ST,SARATOGA SPRINGS,5185834794,"K-5, UE",27,0,0,0,0,3,11,2,7,26,0,46,0,0,29,39,2,0,0,0,0,0,1,0
520302060008,KODA MIDDLE SCHOOL,2015,52030206,SHENENDEHOWA CSD,SEAN GNAT,970 RT 146,CLIFTON PARK,5188810470,6-8,41,0,0,0,0,2,5,4,10,159,0,200,0,0,,,5,0,0,0,1,0,1,0
520302060009,GOWANA MIDDLE SCHOOL,2015,52030206,SHENENDEHOWA CSD,ROBIN GAWRYS,970 RT 146,CLIFTON PARK,5188810460,6-8,49,0,0,0,0,0,0,4,8,190,0,247,0,0,,,8,0,0,0,1,0,1,0
521800010010,SARATOGA SPRINGS HIGH SCHOOL,2014,52180001,SARATOGA SPRINGS CITY SD,BRETT MILLER,1 BLUE STREAK BLVD,SARATOGA SPRINGS,5185876690,"9-12, US",138,0,0,0,0,0,0,17,12,444,0,646,2,0,29,8,12,0,0,0,4,0,1,0
521800010012,LAKE AVENUE ELEMENTARY SCHOOL,2014,52180001,SARATOGA SPRINGS CITY SD,BARBARA MESSIER,126 LAKE AVE,SARATOGA SPRINGS,5185843678,"K-5, UE",29,0,0,0,0,1,3,1,3,27,0,44,0,0,0,7,2,0,0,0,0,0,1,0
520302060010,CHANGO ELEMENTARY SCHOOL,2015,52030206,SHENENDEHOWA CSD,KARIN SKARKA,CHANGO DR,BALLSTON LAKE,5188810520,K-5,27,0,0,0,0,0,0,2,7,28,0,60,0,0,,,3,0,0,0,0,0,1,0
520302060011,ACADIA MIDDLE SCHOOL,2015,52030206,SHENENDEHOWA CSD,JONATHAN BURNS,970 RT 146,CLIFTON PARK,5188810450,"6-8, UE, US",46,0,0,0,0,0,0,4,9,162,0,229,1,0,,,4,0,0,0,1,0,1,0
520302060013,SHATEKON ELEMENTARY SCHOOL,2015,52030206,SHENENDEHOWA CSD,ERICA RYAN,35 MAXWELL RD,CLIFTON PARK,5188810580,"K-5, UE",35,0,0,0,0,3,9,4,11,45,0,97,0,0,,,3,0,0,0,0,0,1,0
521800010014,GEYSER ROAD ELEMENTARY SCHOOL,2014,52180001,SARATOGA SPRINGS CITY SD,KRISTY MOORE,61 GEYSER RD,SARATOGA SPRINGS,5185847699,"K-5, UE",30,0,0,0,0,2,7,2,7,33,0,59,0,0,0,16,2,0,0,0,0,0,1,0
521800010015,MAPLE AVENUE MIDDLE SCHOOL,2014,52180001,SARATOGA SPRINGS CITY SD,STUART BYRNE,515 MAPLE AVE,SARATOGA SPRINGS,5185874551,"6-8, UE, US",110,0,0,1,1,1,1,13,12,317,0,462,0,0,9,7,8,0,0,0,3,0,1,0
522001040000,STILLWATER CENTRAL SCHOOL DISTRICT,2014,52200104,STILLWATER CSD,STANLEY MAZIEJKA,1068 HUDSON AVE,STILLWATER,5183736100,"PK-12, UE, US",105,0,0,0,0,7,7,16,15,246,0,390,4,1,33,13,12,0,31,0,1,0,3,0
520401040000,CORINTH CENTRAL SCHOOL DISTRICT,2015,52040104,CORINTH CSD,DANIEL STARR,105 OAK ST,CORINTH,5186542601,"K-12, UE, US",97,0,0,1,1,2,2,10,10,183,1,281,8,3,0,4,9,1,25,1,0,0,3,0
520401040007,CORINTH HIGH SCHOOL,2015,52040104,CORINTH CSD,BRIAN TESTANI,105 OAK ST,CORINTH,5186549005,"9-12, US",30,0,0,1,3,0,0,3,10,75,3,113,5,4,,,4,0,0,0,0,0,1,0
522001040002,STILLWATER ELEMENTARY SCHOOL,2014,52200104,STILLWATER CSD,JOHN POWELL,1068 HUDSON AVE,STILLWATER,5183736100,"PK-5, UE",46,0,0,0,0,3,7,5,11,52,0,97,0,0,25,9,6,0,0,0,0,0,1,0
522001040003,STILLWATER MIDDLE SCHOOL HIGH SCHOOL,2014,52200104,STILLWATER CSD,PATRICIA MORRIS,1068 HUDSON AVE,STILLWATER,5183736100,"6-12, UE, US",59,0,0,0,0,4,7,11,19,194,0,293,4,1,43,17,6,0,0,0,1,0,2,0
520401040008,CORINTH MIDDLE SCHOOL,2015,52040104,CORINTH CSD,LISA MEADE,105 OAK ST,CORINTH,5186549005,6-8,20,0,0,0,0,0,0,3,15,29,0,56,2,4,,,2,0,0,0,0,0,1,0
520401040009,CORINTH ELEMENTARY SCHOOL,2015,52040104,CORINTH CSD,JENNIFER ROSS-STEIMLE,356 CENTER ST,CORINTH,5186542960,"K-6, UE",37,0,0,0,0,2,5,3,8,51,0,75,1,1,,,0,0,0,0,0,0,1,0
520601080000,EDINBURG COMMON SCHOOL DISTRICT,2015,52060108,EDINBURG COMN SD,RANDY TEETZ,4 JOHNSON RD,EDINBURG,5188638412,"PK-11, UE",11,0,0,0,0,1,9,1,9,10,0,19,0,0,0,9,1,0,1,1,0,0,1,0
522101030000,WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT,2014,52210103,WATERFORD-HALFMOON UFSD,TIMOTHY LANGE,125 MIDDLETOWN RD,WATERFORD,5182370800,K-12,78,0,0,0,0,5,6,11,14,215,0,311,3,1,0,9,9,2,17,1,1,0,2,0
522101030004,WATERFORD-HALFMOON JUNIOR-SENIOR HIGH SCHOOL,2014,52210103,WATERFORD-HALFMOON UFSD,CHRISTOPHER SCANLAN,125 MIDDLETOWN RD,WATERFORD,5182370800,7-12,40,0,0,0,0,4,10,9,23,140,0,198,3,2,0,5,4,1,0,0,1,0,1,0
522101030005,WATERFORD-HALFMOON ELEMENTARY SCHOOL,2014,52210103,WATERFORD-HALFMOON UFSD,JOSEPH SIRACUSE,125 MIDDLETOWN RD,WATERFORD,5182370800,K-6,37,0,0,0,0,1,3,2,5,75,0,113,0,0,0,14,3,1,0,0,0,0,1,0
520601080001,EDINBURG COMMON SCHOOL,2015,52060108,EDINBURG COMN SD,RANDY TEETZ,4 JOHNSON RD,EDINBURG,5188638412,"PK-11, UE",11,0,0,0,0,1,9,1,9,10,0,19,0,0,,,1,0,0,0,0,0,1,0
520701040000,GALWAY CENTRAL SCHOOL DISTRICT,2015,52070104,GALWAY CSD,SHANNON SHINE,5317 SACANDAGA RD,GALWAY,5188821033,"K-12, UE, US",83,0,0,2,2,5,6,14,17,232,2,355,6,2,22,14,9,0,3,27,1,0,2,0
530101040000,DUANESBURG CENTRAL SCHOOL DISTRICT,2014,53010104,DUANESBURG CSD,CHRISTINE CROWLEY,133 SCHOOL DR,DELANSON,5188952279,K-12,64,0,0,1,2,2,3,13,20,175,0,293,6,2,25,33,11,1,19,0,0,0,3,0
530101040001,DUANESBURG HIGH SCHOOL,2014,53010104,DUANESBURG CSD,LESLIE WEHNER,163 SCHOOL DR,DELANSON,5188952355,9-12,20,0,0,0,0,1,5,5,25,73,0,114,2,2,50,32,3,0,0,0,0,0,1,0
520701040001,JOSEPH HENRY ELEMENTARY SCHOOL,2015,52070104,GALWAY CSD,MICHELLE MCDOUGALL,5317 SACANDAGA RD,GALWAY,5188821033,"K-6, UE, US",39,0,0,0,0,2,5,6,15,57,0,112,0,0,,,2,5,0,0,0,0,1,0
520701040002,GALWAY JUNIOR/SENIOR HIGH SCHOOL,2015,52070104,GALWAY CSD,MICHAEL HEALEY,5317 SACANDAGA RD,GALWAY,5188821033,"7-12, US",38,0,0,1,3,2,5,7,18,163,1,213,4,2,,,2,5,0,0,1,0,1,0
521200050000,MECHANICVILLE CITY SCHOOL DISTRICT,2015,52120005,MECHANICVILLE CITY SD,MICHAEL MCCARTHY,25 KNISKERN AVE,MECHANICVILLE,5186645727,"K-12, UE, US",98,0,0,1,1,6,6,21,21,246,1,388,7,2,11,4,12,0,39,0,1,0,2,0
530101040002,DUANESBURG ELEMENTARY SCHOOL,2014,53010104,DUANESBURG CSD,ANDREA CONOVER,165 CHADWICK RD,DELANSON,5188952580,K-5,23,0,0,0,0,0,0,2,9,29,0,60,0,0,0,32,4,1,0,0,0,0,1,0
530101040003,DUANESBURG MIDDLE SCHOOL,2014,53010104,DUANESBURG CSD,PENNY HARDENSTINE,163 SCHOOL DR,DELANSON,5188952355,6-8,19,0,0,1,5,1,5,6,32,67,0,107,4,4,0,33,1,0,0,0,0,0,1,0
530202060000,SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT,2014,53020206,SCOTIA-GLENVILLE CSD,SUSAN SWARTZ,900 PREDDICE PKWY,SCOTIA,5183821215,"K-12, UE, US",204,0,0,0,0,4,2,35,17,575,0,872,8,1,29,12,33,0,67,1,2,0,6,0
521200050001,MECHANICVILLE ELEMENTARY SCHOOL,2015,52120005,MECHANICVILLE CITY SD,STEPHEN MARRA,25 KNISKERN AVE,MECHANICVILLE,5186647336,"K-5, UE",46,0,0,0,0,2,4,11,24,69,0,115,0,0,,,1,0,0,0,0,0,1,0
521200050003,MECHANICVILLE JUNIOR/SENIOR HIGH SCHOOL,2015,52120005,MECHANICVILLE CITY SD,KEVIN KOLAKOWSKI,25 KNISKERN AVE,MECHANICVILLE,5186649888,"6-12, US",51,0,0,1,2,4,8,10,20,169,1,265,7,3,,,3,0,0,0,1,0,1,0
530202060001,GLEN-WORDEN ELEMENTARY SCHOOL,2014,53020206,SCOTIA-GLENVILLE CSD,MARK MCCARTHY,30 WORDEN RD,SCOTIA,5183460469,"K-5, UE",20,0,0,0,0,0,0,2,10,36,0,63,2,3,33,25,2,0,0,0,0,0,1,0
530202060002,GLENDAAL SCHOOL,2014,53020206,SCOTIA-GLENVILLE CSD,THOMAS EAGAN,774 SACANDAGA RD,SCOTIA,5183821202,K-5,19,0,0,0,0,0,0,4,21,43,0,66,0,0,0,14,2,0,0,0,0,0,1,0
521301060000,BALLSTON SPA CENTRAL SCHOOL DISTRICT,2015,52130106,BALLSTON SPA CSD,JOSEPH DRAGONE,70 MALTA AVE,BALLSTON SPA,5188847195,"PK-12, UE, US",343,0,0,1,0,5,1,80,23,816,0,1248,4,0,5,5,66,0,119,13,6,0,6,0
521301060001,BALLSTON SPA SENIOR HIGH SCHOOL,2015,52130106,BALLSTON SPA CSD,KRISTI JENSEN,220 BALLSTON AVE,BALLSTON SPA,5188847150,"9-12, US",100,0,0,0,0,1,1,26,26,310,0,448,1,0,,,12,1,0,0,4,0,1,0
521301060002,MALTA AVENUE ELEMENTARY SCHOOL,2015,52130106,BALLSTON SPA CSD,SHARON D'AGOSTINO,70 MALTA AVE,BALLSTON SPA,5188847250,K-5,26,0,0,0,0,3,12,7,27,21,0,44,0,0,,,1,3,0,0,0,0,1,0
530202060003,LINCOLN SCHOOL,2014,53020206,SCOTIA-GLENVILLE CSD,JOHN GENITI,40 ALBION ST,SCOTIA,5183821296,"K-5, UE",26,0,0,0,0,1,4,3,12,70,0,93,3,3,0,8,2,0,0,0,0,0,1,0
