"COUNTY_NAME","ENTITY_CD","ENTITY_NAME","DISTRICT_NAME","PROF_LEVEL","PER_FREE_LUNCH","PER_REDUCED_LUNCH","PER_LEP","PER_AM_IND","PER_BLACK","PER_HISP","PER_ASIAN","PER_WHITE","PER_Multi","PER_SWD","PER_FEMALE","PER_ECDIS","PER_SUSPENSIONS","MEAN_CLASS_SIZE","MEAN_ENROLL","PER_NOT_HQ","STUD_TEACH_RATIO","PER_HS_DEGREE","MEAN_INC","EXP_PER_ST","MEAN_TEACH_SCORE","CHARTER","VIOL_CRIME_PER_CITIZEN","PROP_CRIME_PER_CITIZEN","TOTAL_DIST_POP"
"QUEENS","342600010026","PS 26 RUFUS KING","NEW YORK CITY GEOGRAPHIC DISTRICT #26","Proficient",46.667,12.667,9,0.667,9,16.667,62.667,10,2,21.333,48,59.667,0,25.333,520,9.333,12.188,26.282,67678.395,50018963.462,88.079,0,0.00464932850969108,0.0126289441911748,8461961
"NASSAU","280504060004","PARKWAY SCHOOL","PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT","Proficient",2.333,1,0.667,0,0.333,4.667,14.667,79.667,1,8.333,50.333,3.333,0,22,351,0,14.23,30.602,131624.63,379618.234,93.778,0,0.00141715697438313,0.0106720145400836,28613
"MONROE","260803060014","LISTWOOD SCHOOL","WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT","Proficient",7.333,2.667,0.667,1,5.333,8.333,1.333,82.667,1.333,4,52,10.333,0,19.667,111,0,15.136,29.237,132689.505,553855.856,93.973,0,0.0033319274567693,0.0240602427005643,23727
"NASSAU","280402030001","NORTH SIDE SCHOOL","EAST WILLISTON UNION FREE SCHOOL DISTRICT","Proficient",3,0.333,4.333,0,1,6,22.667,68,2.333,6.667,46,4.667,0.333,21.333,468.333,0,10.255,27.9,218261,111877.58,95.148,0,0.00141715697438313,0.0106720145400836,8865
"KINGS","332000010201","JHS 201 DYKER HEIGHTS (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #20","Proficient",63.333,10.667,8.667,0,0.333,13.667,45.333,39.333,0.333,12.333,47.667,74,0.667,29.667,1438,6.667,17.975,28.394,73013.103,18087525.035,87.143,0,0.00627668927886969,0.014459509017006,8461961
"KINGS","331300010011","PS 11 PURVIS J BEHAN","NEW YORK CITY GEOGRAPHIC DISTRICT #13","Proficient",44.333,6.333,2,0.667,71.333,10.667,4,10.667,3,13,51.667,50.667,0,27.667,611.667,20.333,13.694,15.069,58939.38,42522933.515,82.318,0,0.00627668927886969,0.014459509017006,8461961
"NASSAU","280205030011","NORTHSIDE SCHOOL","LEVITTOWN UNION FREE SCHOOL DISTRICT","Proficient",19.667,6,4.667,0,0.667,24,12,60.667,2,13.333,49,27.667,0,22.667,448.667,2,11.033,32.955,220680.519,436052.006,97.617,0,0.00141715697438313,0.0106720145400836,45820
"WESTCHESTER","660301030005","EASTCHESTER MIDDLE SCHOOL","EASTCHESTER UNION FREE SCHOOL DISTRICT","Proficient",0,0,4,0.333,2,11.333,12,72,2.667,14.667,48,0,1,22.333,723.667,0,14.377,11.445,198155.513,119071.396,97,0,0.00217533730418714,0.0107248132278337,18270
"QUEENS","342400010119","IS 119 GLENDALE (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #24","Proficient",56.667,13,4,0,1,31.333,23.333,43,0.333,12,50,69.667,0.333,28.133,1012.667,12.667,16.601,20.866,118501.749,25684523.7,85.322,0,0.00464932850969108,0.0126289441911748,8461961
"NASSAU","280517030002","DUTCH LANE SCHOOL","HICKSVILLE UNION FREE SCHOOL DISTRICT","Proficient",25.667,4.667,10.667,1,1,25,33,38.667,1.333,22,45,33,0,18,189,0,8.463,27.305,84534.625,638005.291,92.862,0,0.00141715697438313,0.0106720145400836,41387
"RICHMOND","353100010035","PS 35 CLOVE VALLEY SCHOOL (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #31","Proficient",31.667,6.667,2.667,1,8.667,23.667,6,59,2,21.333,45.333,38.667,0,24.667,303,0,13.773,29.636,115226.695,85841125.413,90.864,0,0.00350288597239946,0.0117805139819658,8461961
"QUEENS","342800011680","QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT #28","Proficient",56.667,13.333,0.667,2.667,38.333,12.333,43,3.333,0.667,8,59,70.333,0,20.667,769.333,29.333,20.425,30.497,99669.025,33808311.525,82.867,0,0.00464932850969108,0.0126289441911748,8461961
"BRONX","321100860909","ICAHN CHARTER SCHOOL 2",NA,"Proficient",60.667,11.333,7.667,1.333,33,59.667,4,1.667,0.333,11.667,58.333,74.667,0,23.861,283.667,4.333,10.91,19.209,89432.499,73357.227,91.53,1,0.00911660408481436,0.0160715764710795,1775001.93112467
"NASSAU","280517030008","WOODLAND AVENUE SCHOOL","HICKSVILLE UNION FREE SCHOOL DISTRICT","Proficient",18.333,5.667,6,0,1,22,34.333,41.667,1,7.333,46,26,0,19.667,269.333,0,11.38,34.169,199193.235,447709.158,92.968,0,0.00141715697438313,0.0106720145400836,41387
"FULTON","170600010006","JOHNSTOWN SENIOR HIGH SCHOOL","JOHNSTOWN CITY SCHOOL DISTRICT","Proficient",34.333,9.333,0,0,2,2.333,1.333,93,0.667,12.333,49,45.667,6.667,18.472,596.333,0,12.779,44.346,125780.833,47981.554,96.225,0,0.00189697405013168,0.0222995745621305,11230
"NASSAU","280407030013","GREAT NECK SOUTH MIDDLE SCHOOL","GREAT NECK UNION FREE SCHOOL DISTRICT","Proficient",8.333,4,4.333,0,2,6,53,37.667,1.667,13,46.667,13.333,1.667,21,787.333,1.333,9.68,24.9,153606,266704.064,98.012,0,0.00141715697438313,0.0106720145400836,45310
"WESTCHESTER","662001030001","EDGEWOOD SCHOOL","SCARSDALE UNION FREE SCHOOL DISTRICT","Proficient",0,0,6.333,0,0.667,7.333,28.667,56.667,6.333,8,45.667,0,0,20.333,345.667,0,10.582,31.553,69256.748,403805.207,93.338,0,0.00217533730418714,0.0107248132278337,18342
"NASSAU","280203030012","MEADOWBROOK ELEMENTARY SCHOOL","EAST MEADOW UNION FREE SCHOOL DISTRICT","Proficient",17.333,4.667,9.333,0,2.333,24.667,20.667,51.333,1,18.667,47.333,22.667,1,23,358,0,11.674,26.5,118650,508444.134,85.07,0,0.00141715697438313,0.0106720145400836,51767
"QUEENS","342600010173","PS 173 FRESH MEADOW","NEW YORK CITY GEOGRAPHIC DISTRICT #26","Proficient",46,13,11,0.333,1,11,58,27.667,1.667,14.667,48.667,59,0,29.667,766.333,2.667,14.551,27.95,134387.398,33940662.462,88.569,0,0.00464932850969108,0.0126289441911748,8461961
"ROCKLAND","500101060006","LAUREL PLAINS ELEMENTARY SCHOOL","CLARKSTOWN CENTRAL SCHOOL DISTRICT","Proficient",8,1.667,2,0,2,15.333,13.667,67,1.667,14.667,46.667,11.667,0,19.667,306.667,1.333,10.455,30.898,81443.285,614236.957,96,0,0.00284801386331875,0.0122543803279727,49698
"KINGS","333200860906","ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL",NA,"Proficient",69.333,9.667,7,0,41.667,56.667,1,0,0,15.333,49.667,86.333,12,29.722,921,11,12.446,38.826,197787.503,22593.92,83.211,1,0.00627668927886969,0.014459509017006,6432750.58536534
"NASSAU","280409030007","HERRICKS MIDDLE SCHOOL","HERRICKS UNION FREE SCHOOL DISTRICT","Proficient",5.333,2,2,0,1,6.667,58.333,35,0,14,46.667,8.667,2.667,22.956,932,0,13.005,30.722,127201.895,111187.768,93.109,0,0.00141715697438313,0.0106720145400836,25367
"MONROE","261401060002","JEFFERSON ROAD SCHOOL","PITTSFORD CENTRAL SCHOOL DISTRICT","Proficient",3,0.667,1.333,0,3.333,4.667,4.333,81.667,6.667,9.667,49.333,3.667,0.333,22,328,0,13.297,26.913,84159.602,359753.049,91.151,0,0.0033319274567693,0.0240602427005643,34565
"KINGS","331500860878","HELLENIC CLASSICAL CHARTER SCHOOL",NA,"Proficient",48.667,10,3.333,1,31.667,37.333,2,26,2,9.333,53,59.333,0.333,24.333,420.333,1,12.243,22.428,155996.226,49505.948,81.883,1,0.00627668927886969,0.014459509017006,392703.483425481
"SUFFOLK","580206020004","PORT JEFFERSON ELEMENTARY SCHOOL","PORT JEFFERSON UNION FREE SCHOOL DISTRICT","Proficient",8,2.333,2.333,0,0.667,8.333,6.333,79.333,5,16,47.667,11,0.333,19.667,390.333,0,8.739,30.3,152040,94173.356,89.738,0,0.00122526082516204,0.0147749527744588,7576
"NASSAU","280205030011","NORTHSIDE SCHOOL","LEVITTOWN UNION FREE SCHOOL DISTRICT","Proficient",19.667,6,4.667,0,0.667,24,12,60.667,2,13.333,49,27.667,0,22.667,448.667,2,11.033,32.955,220680.519,436052.006,97.617,0,0.00141715697438313,0.0106720145400836,45820
"QUEENS","342600010216","JHS 216 GEORGE J RYAN","NEW YORK CITY GEOGRAPHIC DISTRICT #26","Proficient",54.667,11.667,8.667,1,5.667,10,69.667,13.333,0.667,11.333,48.667,66.333,0,35.25,1377.667,8,19.223,30.157,47303.051,18879647.472,84.478,0,0.00464932850969108,0.0126289441911748,8461961
"WESTCHESTER","660406030001","GREENVILLE SCHOOL","EDGEMONT UNION FREE SCHOOL DISTRICT","Proficient",0,0,2.667,0,1.333,6.333,33.333,54.333,4.667,13.333,51,0,0,19.333,420,0,10.588,32.17,91459.601,120016.667,96.167,0,0.00217533730418714,0.0107248132278337,7476
"SUFFOLK","580506030003","PINES ELEMENTARY SCHOOL","HAUPPAUGE UNION FREE SCHOOL DISTRICT","Proficient",5.667,1.333,1,0,1.333,7.333,7.667,80.667,3,10.333,43.667,8,0.667,23.667,442,0,11.53,37.751,104936.315,216070.136,90.463,0,0.00122526082516204,0.0147749527744588,23097
"ORANGE","440301060001","WILLOW AVENUE ELEMENTARY SCHOOL","CORNWALL CENTRAL SCHOOL DISTRICT","Proficient",12.667,2.667,1,1,2.333,17,3.333,75,1.667,10.333,49.667,18,0,21.333,244.333,0,14.373,22.715,198968.545,253190.996,90.659,0,0.00233466758097182,0.0177236991085525,17436
"NASSAU","280220030003","WAVERLY PARK SCHOOL","LYNBROOK UNION FREE SCHOOL DISTRICT","Proficient",3,0,0,0,1,10.667,3,85.333,0,7,51.667,4.667,0.5,20.667,212,0,14.133,34.608,215680.682,355542.453,83.47,0,0.00141715697438313,0.0106720145400836,17654
"QUEENS","342600010115","PS 115 GLEN OAKS","NEW YORK CITY GEOGRAPHIC DISTRICT #26","Proficient",34.333,9.667,6,1,5.667,13,68.667,10,2,11.667,49,43.667,0,28.667,506.667,5.333,12.16,21.916,112018.101,51335251.974,85.946,0,0.00464932850969108,0.0126289441911748,8461961
"MONROE","261401060002","JEFFERSON ROAD SCHOOL","PITTSFORD CENTRAL SCHOOL DISTRICT","Proficient",3,0.667,1.333,0,3.333,4.667,4.333,81.667,6.667,9.667,49.333,3.667,0.333,22,328,0,13.297,26.913,84159.602,359753.049,91.151,0,0.0033319274567693,0.0240602427005643,34565
"KINGS","332100010239","MARK TWAIN IS 239 FOR THE GIFTED AND TALENTED","NEW YORK CITY GEOGRAPHIC DISTRICT #21","Proficient",25.333,7.333,1,0,9,5.667,28.667,53.667,3.333,9.667,53.667,32.667,0,30,1318.667,11.667,18.4,20.505,109083.683,19724363.751,87.37,0,0.00627668927886969,0.014459509017006,8461961
"SUFFOLK","581004020001","FISHERS ISLAND SCHOOL","FISHERS ISLAND UNION FREE SCHOOL DISTRICT","Proficient",0,0,0,0,0,1.667,1,96.667,0,15.333,52.333,0,6,7.829,68,8,4.857,36.4,168840,53058.824,96.125,0,0.00122526082516204,0.0147749527744588,303
"KINGS","331400010031","PS 31 SAMUEL F DUPONT","NEW YORK CITY GEOGRAPHIC DISTRICT #14","Proficient",65,9,7.333,1,5,47,8.667,38,0.667,17.667,50,74,0,26,424.667,1.667,10.983,27.581,116451.751,61247710.361,86.368,0,0.00627668927886969,0.014459509017006,8461961
"ERIE","140203060011","COUNTRY PARKWAY ELEMENTARY SCHOOL","WILLIAMSVILLE CENTRAL SCHOOL DISTRICT","Proficient",9.333,2,10,0.333,4,3.333,25.667,63.333,3.333,6.667,49.667,13.333,0,23.333,451,0,12.08,30.93,77810.666,363855.876,93.773,0,0.0041347794072196,0.0247089073220775,74637
"KINGS","331700011590","MEDGAR EVERS COLLEGE PREPARATORY SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT #17","Proficient",60.667,11.333,0.667,0.667,90.333,4,2.667,0.333,1.667,4.333,54.667,72,0.333,27.556,1249.667,11,21.423,20.63,189838.528,20813439.05,84.12,0,0.00627668927886969,0.014459509017006,8461961
"NASSAU","280203030001","BARNUM WOODS SCHOOL","EAST MEADOW UNION FREE SCHOOL DISTRICT","Proficient",9.667,6.333,3.667,0,6.667,18,15.333,58,1.667,7.333,48.667,17,0,24,615.333,0,13.474,26.5,118650,295812.026,83.023,0,0.00141715697438313,0.0106720145400836,51767
"WESTCHESTER","662001030004","HEATHCOTE SCHOOL","SCARSDALE UNION FREE SCHOOL DISTRICT","Proficient",0,0,1.333,0,0.333,6.667,16.333,71.667,5,5.667,47.333,0,0,20.333,326.667,0,12.099,28.496,152646.597,427291.837,82.334,0,0.00217533730418714,0.0107248132278337,18342
"WESTCHESTER","660301030003","GREENVALE SCHOOL","EASTCHESTER UNION FREE SCHOOL DISTRICT","Proficient",0,0,6.667,0,1.333,7,14.333,72.667,5,10.333,49,0,0.5,24.333,573.333,0,18.105,25.265,106936.966,150293.023,90.432,0,0.00217533730418714,0.0107248132278337,18270
"NASSAU","280221030004","RIVERSIDE SCHOOL","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","Proficient",18.667,1,4,0,6.333,28.333,3,58,4.333,15,48.333,21,1.667,17,147.667,0,9.63,14.5,153563,719884.876,85.665,0,0.00141715697438313,0.0106720145400836,22409
"WESTCHESTER","660406030003","EDGEMONT JUNIOR-SENIOR HIGH SCHOOL","EDGEMONT UNION FREE SCHOOL DISTRICT","Proficient",0,0,1,0,2,7,29,57.333,5,12.667,47,0,0.667,21.595,910,0,12.026,15.037,108988.765,55392.308,94.014,0,0.00217533730418714,0.0107248132278337,7476
"NASSAU","280502060006","ROBBINS LANE ELEMENTARY SCHOOL","SYOSSET CENTRAL SCHOOL DISTRICT","Proficient",1,0,2,0,0,4,36,58.333,1,7.667,51.333,2.333,0,22.333,400.667,0,10.017,33.053,200304.663,512702.995,93.441,0,0.00141715697438313,0.0106720145400836,34149
"QUEENS","343000010300","30TH AVENUE SCHOOL (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #30","Proficient",22,3.5,3.5,1.5,6,7,44.5,31,10,9,50.5,26,0,23,126,16.5,12,24.452,118770.594,206427468.254,83.778,0,0.00464932850969108,0.0126289441911748,8461961
"QUEENS","342500011281","EAST-WEST SCHOOL OF INTERNATIONAL STUDIES","NEW YORK CITY GEOGRAPHIC DISTRICT #25","Proficient",69,15,10.667,0,11,16,67.333,4.333,1,14,48,83.667,0,30.667,661.333,21,13.589,23.502,153076.078,39329426.915,85.595,0,0.00464932850969108,0.0126289441911748,8461961
"BROOME","031601060028","VESTAL HILLS ELEMENTARY SCHOOL","VESTAL CENTRAL SCHOOL DISTRICT","Proficient",19,2.667,3.333,0,2.667,3,17.667,72,3.667,7,49,23.667,0,19.333,266.333,0,11.254,28.331,99534.622,247866.083,92.847,0,0.00300636839412101,0.0278679305505596,32071
"SUFFOLK","580302080001","WAINSCOTT SCHOOL","WAINSCOTT COMMON SCHOOL DISTRICT","Proficient",25.667,0,29.667,0,0,53.667,5.667,33,8,14,65.333,30.333,0,6,12.333,0,1.85,37.489,117632.375,189243.243,91.293,0,0.00122526082516204,0.0147749527744588,600
"WESTCHESTER","661004060005","WESTORCHARD SCHOOL","CHAPPAQUA CENTRAL SCHOOL DISTRICT","Proficient",0.667,0,3,0,0.667,5,10.667,79.667,3.333,7,48,2,0.333,20.667,365,0,11.406,26.498,142161.893,324095.89,88.471,0,0.00217533730418714,0.0107248132278337,16627
"QUEENS","342600010203","PS 203 OAKLAND GARDENS","NEW YORK CITY GEOGRAPHIC DISTRICT #26","Proficient",29.333,10.333,10.333,0,2,8.333,71.333,15.667,2,13,48,39.333,0,30,712.333,3,15.156,30.369,87851.051,36513609.265,89.732,0,0.00464932850969108,0.0126289441911748,8461961
"KINGS","332000010686","BROOKLYN SCHOOL OF INQUIRY","NEW YORK CITY GEOGRAPHIC DISTRICT #20","Proficient",15,5,5.333,0,5,4.333,17,72.667,1,8.667,52.333,20.333,0,33,390.667,3,16.986,45.319,87964.024,66578142.491,89.12,0,0.00627668927886969,0.014459509017006,8461961
"NASSAU","280502060001","WALT WHITMAN ELEMENTARY SCHOOL","SYOSSET CENTRAL SCHOOL DISTRICT","Proficient",2,0,2.333,0,1.333,3.667,16.667,76.333,1.667,13.667,47.333,3.667,1,19.333,209,0,8.831,36.03,359.136,982885.167,92.917,0,0.00141715697438313,0.0106720145400836,34149
"KINGS","332200010254","PS 254 DAG HAMMARSKJOLD","NEW YORK CITY GEOGRAPHIC DISTRICT #22","Proficient",52.667,9,17.333,0.667,2.333,8.333,32,56.333,0,11.667,49.333,61.667,0,27.667,571.333,8,13.603,23.341,127279.347,45524844.224,97.782,0,0.00627668927886969,0.014459509017006,8461961
"QUEENS","342600010115","PS 115 GLEN OAKS","NEW YORK CITY GEOGRAPHIC DISTRICT #26","Proficient",34.333,9.667,6,1,5.667,13,68.667,10,2,11.667,49,43.667,0,28.667,506.667,5.333,12.16,21.916,112018.101,51335251.974,85.946,0,0.00464932850969108,0.0126289441911748,8461961
"WESTCHESTER","661004060006","SEVEN BRIDGES MIDDLE SCHOOL","CHAPPAQUA CENTRAL SCHOOL DISTRICT","Proficient",1.333,1,0,0,1,3.667,10,81,4.333,10.667,49.333,2.333,0,22.55,632.667,4.333,12.167,24.741,98456.279,186978.398,94.867,0,0.00217533730418714,0.0107248132278337,16627
"WESTCHESTER","660101030002","KATONAH ELEMENTARY SCHOOL","KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT","Proficient",6.667,1,3,0,1.333,12.667,2.667,79,4.333,16,51.667,8.667,0.333,21,346.667,0,10.722,15.042,116061.621,331153.846,88.229,0,0.00217533730418714,0.0107248132278337,18366
"QUEENS","342500010294","BELL ACADEMY","NEW YORK CITY GEOGRAPHIC DISTRICT #25","Proficient",35.667,12.333,2.667,0,4.333,24,32.667,38.667,0.333,19.333,52.333,48,0.333,30,367.667,21,15.986,31.387,20410.571,70743048.957,83,0,0.00464932850969108,0.0126289441911748,8461961
"NASSAU","280402030002","WILLETS ROAD SCHOOL","EAST WILLISTON UNION FREE SCHOOL DISTRICT","Proficient",2.667,0.333,1.333,0,1,5.667,21,72,0.333,13,46.333,4.333,1.333,19.78,425.333,0,11.6,27.9,218261,123188.088,85.354,0,0.00141715697438313,0.0106720145400836,8865
"QUEENS","342600010046","PS 46 ALLEY POND","NEW YORK CITY GEOGRAPHIC DISTRICT #26","Proficient",37.333,9.333,9.667,0,6,14.333,59.333,18.333,2,28.667,46.667,47,0,29.333,488,1,9.695,34.843,149309.208,53298895.492,90.261,0,0.00464932850969108,0.0126289441911748,8461961
"FULTON","170600010004","PLEASANT AVENUE SCHOOL","JOHNSTOWN CITY SCHOOL DISTRICT","Proficient",40,10,0,0,0.667,2.667,0,95,1,8.667,48,53.333,1.333,20.667,158.333,0,8.796,22.683,102938.278,180713.684,93.787,0,0.00189697405013168,0.0222995745621305,11230
"NASSAU","280502060007","SOUTH GROVE ELEMENTARY SCHOOL","SYOSSET CENTRAL SCHOOL DISTRICT","Proficient",2.333,0,4.667,0,0.667,6,49.333,40.333,3.667,8.333,45.667,3.333,0.333,22.333,341,1,11.494,15.345,92684.847,602413.49,95.289,0,0.00141715697438313,0.0106720145400836,34149
"NASSAU","280515030002","GEORGE A JACKSON SCHOOL","JERICHO UNION FREE SCHOOL DISTRICT","Proficient",3,0.333,4,0,2.333,2.667,58.667,36,0.667,14,45.333,3.667,0,20.333,374,0,9.048,33.51,162520.534,279275.401,89.883,0,0.00141715697438313,0.0106720145400836,17605
"SUFFOLK","580903020001","QUOGUE ELEMENTARY SCHOOL","QUOGUE UNION FREE SCHOOL DISTRICT","Proficient",0,0,1.333,0,2,3,1.667,92,1,8.667,48.333,0,0,14.667,84,0,4.5,31.764,80288.955,88130.952,84.838,0,0.00122526082516204,0.0147749527744588,852
"NASSAU","280518030006","CHARLES E SCHWARTING SCHOOL","PLAINEDGE UNION FREE SCHOOL DISTRICT","Proficient",7,1.333,1,0,0.667,4.667,2.333,92.667,0,13,48,8.333,0.667,20,401,0,10.461,28.811,213358.673,196249.377,94.277,0,0.00141715697438313,0.0106720145400836,19036
"NASSAU","280203030012","MEADOWBROOK ELEMENTARY SCHOOL","EAST MEADOW UNION FREE SCHOOL DISTRICT","Proficient",17.333,4.667,9.333,0,2.333,24.667,20.667,51.333,1,18.667,47.333,22.667,1,23,358,0,11.674,26.5,118650,508444.134,85.07,0,0.00141715697438313,0.0106720145400836,51767
"KINGS","332200010234","JHS 234 ARTHUR W CUNNINGHAM","NEW YORK CITY GEOGRAPHIC DISTRICT #22","Proficient",54.333,9.667,8.667,0.333,16.667,11.667,26,44,0.333,11.667,47.667,64,1,33.75,1921,4.333,18.895,18.176,207219.653,13539750.651,83.637,0,0.00627668927886969,0.014459509017006,8461961
"WESTCHESTER","660406030002","SEELY PLACE SCHOOL","EDGEMONT UNION FREE SCHOOL DISTRICT","Proficient",0,0,3.333,0,1.333,6,31,54,7.333,9.333,45.667,0,0,20.333,453.333,0,11.826,35.192,115397.884,111191.912,95.263,0,0.00217533730418714,0.0107248132278337,7476
"NASSAU","280503060001","BAYVILLE ELEMENTARY SCHOOL","LOCUST VALLEY CENTRAL SCHOOL DISTRICT","Proficient",13.333,3.333,4.667,0,1,14.667,2,81,1,21,47.333,19.667,0,20.667,336,0,10.182,32.935,120675.522,229285.714,89.135,0,0.00141715697438313,0.0106720145400836,15359
"NASSAU","280515030002","GEORGE A JACKSON SCHOOL","JERICHO UNION FREE SCHOOL DISTRICT","Proficient",3,0.333,4,0,2.333,2.667,58.667,36,0.667,14,45.333,3.667,0,20.333,374,0,9.048,33.51,162520.534,279275.401,89.883,0,0.00141715697438313,0.0106720145400836,17605
"NASSAU","280409030004","SEARINGTOWN SCHOOL","HERRICKS UNION FREE SCHOOL DISTRICT","Proficient",5.333,1.333,12.333,0,0,4.667,61.333,32,1.333,16.333,47.333,7.333,0,22.667,397.333,0,8.83,28.103,135803.06,260806.208,92.75,0,0.00141715697438313,0.0106720145400836,25367
"NASSAU","280207020002","SHORE ROAD SCHOOL","BELLMORE UNION FREE SCHOOL DISTRICT","Proficient",5,0,2.333,0,1,7,5.667,86.333,0,14,48,5.667,0.333,23,313.333,0,14.03,27.025,119192.794,91461.702,89.769,0,0.00141715697438313,0.0106720145400836,6514351.80185482
"BRONX","320700861014","BRILLA COLLEGE PREPARATORY CHARTER SCHOOL",NA,"Proficient",65.667,4.667,20,0,28,70,0,1,1.333,18.667,50.667,87.333,1.667,28.333,169,2.667,9.054,32.14,175918.227,123130.178,87.825,1,0.00911660408481436,0.0160715764710795,6872590.24573496
"WESTCHESTER","660301030005","EASTCHESTER MIDDLE SCHOOL","EASTCHESTER UNION FREE SCHOOL DISTRICT","Proficient",0,0,4,0.333,2,11.333,12,72,2.667,14.667,48,0,1,22.333,723.667,0,14.377,11.445,198155.513,119071.396,97,0,0.00217533730418714,0.0107248132278337,18270
"QUEENS","342600010018","PS 18 WINCHESTER","NEW YORK CITY GEOGRAPHIC DISTRICT #26","Proficient",43.333,13,7.667,1,10,10.333,73.333,5.667,0.333,10.667,48.333,56,0,26.667,522,0.667,13.737,18.153,82343.422,49827319.923,87.98,0,0.00464932850969108,0.0126289441911748,8461961
"WESTCHESTER","662001030001","EDGEWOOD SCHOOL","SCARSDALE UNION FREE SCHOOL DISTRICT","Proficient",0,0,6.333,0,0.667,7.333,28.667,56.667,6.333,8,45.667,0,0,20.333,345.667,0,10.582,31.553,69256.748,403805.207,93.338,0,0.00217533730418714,0.0107248132278337,18342
"NASSAU","280402030003","WHEATLEY SCHOOL","EAST WILLISTON UNION FREE SCHOOL DISTRICT","Proficient",4,0.333,1.333,0,1,4,14.667,81,0,12.667,49.667,6,2,20.417,729.667,1.667,10.73,27.9,218261,71808.132,96.123,0,0.00141715697438313,0.0106720145400836,8865
"KINGS","332000010686","BROOKLYN SCHOOL OF INQUIRY","NEW YORK CITY GEOGRAPHIC DISTRICT #20","Proficient",15,5,5.333,0,5,4.333,17,72.667,1,8.667,52.333,20.333,0,33,390.667,3,16.986,45.319,87964.024,66578142.491,89.12,0,0.00627668927886969,0.014459509017006,8461961
"KINGS","332000010247","PS 247","NEW YORK CITY GEOGRAPHIC DISTRICT #20","Proficient",54.667,2.333,23.333,0,1,13.667,47.333,38,0,18.667,51,57.333,0,27,652.333,0.667,11.649,14.558,59786.585,39872040.368,88.688,0,0.00627668927886969,0.014459509017006,8461961
"MONROE","261701060004","MONICA B LEARY ELEMENTARY SCHOOL","RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT","Proficient",18.667,5.667,2.667,0,14,6,7.333,66.667,6.333,8.333,48.333,26.333,0.667,16,485,0,9.898,46.685,84843.564,244919.588,91.317,0,0.0033319274567693,0.0240602427005643,53105
"QUEENS","343000010300","30TH AVENUE SCHOOL (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #30","Proficient",22,3.5,3.5,1.5,6,7,44.5,31,10,9,50.5,26,0,23,126,16.5,12,24.452,118770.594,206427468.254,83.778,0,0.00464932850969108,0.0126289441911748,8461961
"WESTCHESTER","662001030001","EDGEWOOD SCHOOL","SCARSDALE UNION FREE SCHOOL DISTRICT","Proficient",0,0,6.333,0,0.667,7.333,28.667,56.667,6.333,8,45.667,0,0,20.333,345.667,0,10.582,31.553,69256.748,403805.207,93.338,0,0.00217533730418714,0.0107248132278337,18342
"WESTCHESTER","662001030003","GREENACRES SCHOOL","SCARSDALE UNION FREE SCHOOL DISTRICT","Proficient",0,0,1.667,0,1,5,13,74,6.667,7.667,50.667,0,0,20.667,333,0,11.616,33.554,102869.68,419165.165,98.248,0,0.00217533730418714,0.0107248132278337,18342
"NASSAU","280515030002","GEORGE A JACKSON SCHOOL","JERICHO UNION FREE SCHOOL DISTRICT","Proficient",3,0.333,4,0,2.333,2.667,58.667,36,0.667,14,45.333,3.667,0,20.333,374,0,9.048,33.51,162520.534,279275.401,89.883,0,0.00141715697438313,0.0106720145400836,17605
