ENTITY_CD,ENTITY_NAME,YEAR,NUM_FREE_LUNCH,PER_FREE_LUNCH,NUM_REDUCED_LUNCH,PER_REDUCED_LUNCH,NUM_LEP,PER_LEP,NUM_AM_IND,PER_AM_IND,NUM_BLACK,PER_BLACK,NUM_HISP,PER_HISP,NUM_ASIAN,PER_ASIAN,NUM_WHITE,PER_WHITE,NUM_Multi,PER_Multi,NUM_SWD,PER_SWD,NUM_FEMALE,PER_FEMALE,NUM_MALE,PER_MALE,NUM_ECDIS,PER_ECDIS
280202030000,UNIONDALE UNION FREE SCHOOL DISTRICT,2014,2907,45,613,10,956,15,11,0,3011,47,3286,51,73,1,35,1,32,0,656,10,3128,49,3320,51,4512,70
280202030003,CALIFORNIA AVENUE ELEMENTARY SCHOOL,2014,390,51,103,13,178,23,1,0,318,42,416,54,15,2,8,1,7,1,72,9,389,51,376,49,597,78
280202030004,GRAND AVENUE ELEMENTARY SCHOOL,2014,148,48,38,12,62,20,2,1,164,53,138,45,4,1,1,0,1,0,53,17,153,49,157,51,221,71
280202030005,NORTHERN PARKWAY ELEMENTARY SCHOOL,2014,441,57,71,9,184,24,0,0,288,38,469,61,6,1,4,1,0,0,82,11,379,49,388,51,610,80
280202030006,SMITH STREET ELEMENTARY SCHOOL,2014,196,46,36,8,53,12,2,0,182,42,233,54,3,1,3,1,6,1,51,12,196,46,233,54,311,72
280202030007,WALNUT STREET ELEMENTARY SCHOOL,2014,291,52,61,11,134,24,0,0,211,37,335,59,3,1,12,2,3,1,51,9,299,53,265,47,417,74
280202030008,LAWRENCE ROAD MIDDLE SCHOOL,2014,350,47,71,9,73,10,2,0,401,53,336,45,6,1,3,0,3,0,91,12,339,45,412,55,556,74
280202030009,TURTLE HOOK MIDDLE SCHOOL,2014,326,45,83,11,60,8,3,0,320,44,387,53,14,2,1,0,5,1,87,12,359,49,371,51,522,72
280202030010,UNIONDALE HIGH SCHOOL,2014,765,36,150,7,212,10,1,0,1127,53,972,46,22,1,3,0,7,0,169,8,1014,48,1118,52,1278,60
280203030000,EAST MEADOW UNION FREE SCHOOL DISTRICT,2014,778,11,401,6,287,4,6,0,242,3,1403,20,1250,18,4161,59,38,1,774,11,3501,49,3599,51,1188,17
280203030001,BARNUM WOODS SCHOOL,2014,58,8,50,7,32,4,2,0,44,6,140,19,112,15,422,58,12,2,43,6,341,47,391,53,108,15
280203030002,BOWLING GREEN SCHOOL,2014,74,10,30,4,64,9,0,0,17,2,183,25,144,19,393,53,6,1,125,17,349,47,394,53,104,14
280203030003,MCVEY ELEMENTARY SCHOOL,2014,92,14,41,6,58,9,0,0,15,2,143,22,117,18,372,57,5,1,46,7,327,50,325,50,134,21
280203030006,PARKWAY SCHOOL,2014,66,13,36,7,15,3,1,0,13,3,81,16,90,18,308,62,4,1,39,8,258,52,239,48,103,21
280203030008,CLARKE MIDDLE SCHOOL,2014,76,13,22,4,12,2,0,0,20,3,120,20,114,19,339,57,0,0,82,14,288,49,305,51,99,17
280203030009,WOODLAND MIDDLE SCHOOL,2014,125,11,88,8,28,2,1,0,49,4,216,19,189,17,682,60,3,0,156,14,579,51,561,49,215,19
280203030010,W TRESPER CLARKE HIGH SCHOOL,2014,71,10,26,4,1,0,0,0,24,3,152,21,130,18,431,58,0,0,60,8,378,51,359,49,97,13
280203030011,EAST MEADOW HIGH SCHOOL,2014,163,10,88,6,42,3,2,0,50,3,271,17,268,17,980,62,5,0,143,9,786,50,790,50,253,16
280203030012,MEADOWBROOK ELEMENTARY SCHOOL,2014,53,12,20,5,35,8,0,0,10,2,97,23,86,20,234,54,3,1,80,19,195,45,235,55,75,17
280204020000,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,2014,163,8,67,3,36,2,5,0,46,2,222,11,145,7,1627,78,45,2,330,16,1058,51,1032,49,286,14
280204020003,NEWBRIDGE ROAD SCHOOL,2014,40,11,9,2,13,3,0,0,7,2,56,15,23,6,291,77,2,1,49,13,190,50,189,50,64,17
280204020004,PARK AVENUE SCHOOL,2014,4,1,8,2,6,2,0,0,5,1,16,5,28,8,284,82,13,4,33,10,177,51,169,49,18,5
280204020005,SAW MILL ROAD SCHOOL,2014,67,10,28,4,14,2,2,0,20,3,82,12,49,7,498,75,11,2,137,21,326,49,336,51,114,17
280204020006,JOHN G DINKELMEYER SCHOOL,2014,26,6,14,3,1,0,1,0,7,2,36,9,34,8,312,78,12,3,43,11,208,52,194,48,49,12
280204020007,MARTIN AVENUE ELEMENTARY SCHOOL,2014,26,9,8,3,2,1,2,1,7,2,32,11,11,4,242,80,7,2,68,23,157,52,144,48,41,14
280205030000,LEVITTOWN UNION FREE SCHOOL DISTRICT,2014,809,11,412,6,144,2,5,0,76,1,1148,16,539,7,5484,75,51,1,1094,15,3565,49,3738,51,1261,17
280205030001,EAST BROADWAY SCHOOL,2014,32,4,13,2,4,1,0,0,1,0,73,10,23,3,618,86,4,1,82,11,336,47,383,53,47,7
280205030002,ABBEY LANE SCHOOL,2014,114,17,47,7,45,7,0,0,11,2,164,24,69,10,427,63,3,0,91,14,330,49,344,51,162,24
280205030005,GARDINERS AVENUE SCHOOL,2014,54,10,26,5,0,0,0,0,8,1,74,14,34,6,425,78,6,1,91,17,269,49,278,51,80,15
280205030006,LEE ROAD SCHOOL,2014,16,5,13,4,0,0,0,0,1,0,45,14,5,2,272,83,5,2,19,6,160,49,168,51,31,9
280205030009,SUMMIT LANE SCHOOL,2014,64,16,21,5,37,9,0,0,1,0,108,27,61,15,221,56,7,2,43,11,198,50,200,50,89,22
280205030010,WISDOM LANE MIDDLE SCHOOL,2014,121,16,57,7,3,0,0,0,13,2,149,19,83,11,514,67,6,1,139,18,366,48,399,52,189,25
280205030011,NORTHSIDE SCHOOL,2014,102,18,39,7,26,5,2,0,3,1,131,23,63,11,353,63,9,2,79,14,280,50,281,50,146,26
280205030013,JONAS E SALK MIDDLE SCHOOL,2014,70,8,51,6,11,1,1,0,8,1,111,13,34,4,722,82,5,1,146,17,417,47,464,53,120,14
280205030015,DIVISION AVENUE SENIOR HIGH SCHOOL,2014,149,14,82,8,1,0,2,0,13,1,168,16,99,9,777,73,4,0,230,22,530,50,533,50,243,23
280205030016,GEN DOUGLAS MACARTHUR SENIOR HIGH SCHOOL,2014,87,6,63,5,17,1,0,0,17,1,125,9,68,5,1155,84,2,0,174,13,679,50,688,50,154,11
280206030000,SEAFORD UNION FREE SCHOOL DISTRICT,2014,104,4,50,2,17,1,1,0,19,1,126,5,48,2,2165,91,18,1,348,15,1159,49,1218,51,193,8
280206030003,SEAFORD HARBOR SCHOOL,2014,32,5,15,3,13,2,1,0,1,0,36,6,12,2,537,91,4,1,74,13,272,46,319,54,64,11
280206030004,SEAFORD MANOR SCHOOL,2014,20,5,6,1,2,0,0,0,3,1,22,5,7,2,405,91,7,2,65,15,233,52,211,48,30,7
280206030005,SEAFORD MIDDLE SCHOOL,2014,25,4,16,3,0,0,0,0,6,1,28,5,12,2,508,91,4,1,95,17,257,46,301,54,47,8
280206030006,SEAFORD SENIOR HIGH SCHOOL,2014,27,3,13,2,2,0,0,0,9,1,40,5,17,2,715,91,3,0,114,15,397,51,387,49,52,7
280207020000,BELLMORE UNION FREE SCHOOL DISTRICT,2014,35,3,0,0,29,3,2,0,11,1,74,7,52,5,907,86,3,0,134,13,506,48,543,52,34,3
280207020002,SHORE ROAD SCHOOL,2014,11,3,0,0,9,3,1,0,1,0,20,6,16,5,295,89,0,0,45,14,167,50,166,50,11,3
280207020003,WINTHROP AVENUE SCHOOL,2014,10,3,0,0,5,2,0,0,6,2,27,9,15,5,256,84,0,0,49,16,147,48,157,52,9,3
280207020004,REINHARD EARLY CHILDHOOD CENTER,2014,14,3,0,0,15,4,1,0,4,1,27,7,21,5,356,86,3,1,40,10,192,47,220,53,14,3
280208030000,ROOSEVELT UNION FREE SCHOOL DISTRICT,2014,671,23,108,4,644,22,0,0,1666,57,1239,43,1,0,0,0,0,0,382,13,1334,46,1572,54,2219,76
280208030002,CENTENNIAL AVENUE ELEMENTARY SCHOOL,2014,279,56,32,6,140,28,0,0,277,56,222,44,0,0,0,0,0,0,99,20,221,44,278,56,405,81
280208030003,ULYSSES BYAS ELEMENTARY SCHOOL,2014,146,30,25,5,141,29,0,0,274,56,216,44,1,0,0,0,0,0,51,10,195,40,296,60,358,73
280208030004,WASHINGTON ROSE SCHOOL,2014,84,13,12,2,171,27,0,0,331,52,305,48,0,0,0,0,0,0,36,6,296,47,340,53,488,77
280208030005,ROOSEVELT HIGH SCHOOL,2014,110,13,26,3,135,16,0,0,530,63,316,37,0,0,0,0,0,0,118,14,413,49,433,51,611,72
280208030009,ROOSEVELT MIDDLE SCHOOL,2014,52,12,13,3,57,13,0,0,254,59,180,41,0,0,0,0,0,0,78,18,209,48,225,52,357,82
280208860024,ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL,2014,453,73,54,9,34,5,1,0,535,86,37,6,1,0,50,8,0,0,24,4,309,50,315,50,526,84
280209030000,FREEPORT UNION FREE SCHOOL DISTRICT,2014,3508,54,629,10,1052,16,75,1,1903,29,3939,60,99,2,428,7,80,1,896,14,3139,48,3385,52,4160,64
280209030001,ARCHER STREET SCHOOL,2014,406,66,60,10,152,25,13,2,142,23,406,66,4,1,43,7,9,1,69,11,280,45,337,55,469,76
280209030002,BAYVIEW AVENUE SCHOOL,2014,342,56,67,11,123,20,13,2,165,27,377,61,10,2,34,6,16,3,70,11,299,49,316,51,411,67
280209030003,CAROLINE G ATKINSON SCHOOL,2014,470,53,85,10,128,14,7,1,277,31,530,59,16,2,57,6,6,1,138,15,432,48,461,52,557,62
280209030004,COLUMBUS AVENUE SCHOOL,2014,126,62,17,8,57,28,0,0,24,12,151,74,1,0,22,11,6,3,61,30,96,47,108,53,144,71
280209030005,LEO F GIBLYN SCHOOL,2014,342,59,57,10,107,18,14,2,117,20,367,63,14,2,57,10,11,2,64,11,264,46,316,54,400,69
280209030006,JOHN W DODD MIDDLE SCHOOL,2014,546,54,104,10,104,10,8,1,329,32,597,59,15,1,57,6,8,1,153,15,520,51,494,49,652,64
280209030007,FREEPORT HIGH SCHOOL,2014,983,47,198,10,272,13,9,0,708,34,1221,59,21,1,109,5,12,1,272,13,1010,49,1070,51,1191,57
280209030009,NEW VISIONS ELEMENTARY SCHOOL,2014,293,56,41,8,109,21,11,2,141,27,290,56,18,3,49,9,12,2,69,13,238,46,283,54,336,64
280210030000,BALDWIN UNION FREE SCHOOL DISTRICT,2014,415,9,0,0,201,4,4,0,2185,46,1199,25,201,4,1049,22,147,3,747,16,2348,49,2437,51,459,10
280210030001,BROOKSIDE ELEMENTARY SCHOOL,2014,33,11,0,0,0,0,0,0,191,64,70,23,10,3,18,6,10,3,29,10,136,45,163,55,31,10
280210030004,LENOX ELEMENTARY SCHOOL,2014,25,8,0,0,0,0,0,0,193,62,76,24,13,4,17,5,12,4,31,10,148,48,163,52,30,10
280210030005,MEADOW ELEMENTARY SCHOOL,2014,59,10,0,0,31,5,1,0,258,42,139,23,34,6,151,25,29,5,187,31,279,46,333,54,63,10
280210030007,PLAZA ELEMENTARY SCHOOL,2014,37,8,0,0,58,13,1,0,144,31,172,37,15,3,111,24,19,4,29,6,245,53,217,47,45,10
280210030010,STEELE ELEMENTARY SCHOOL,2014,28,8,0,0,37,11,0,0,64,19,133,40,15,5,110,33,11,3,41,12,169,51,164,49,36,11
280210030012,BALDWIN MIDDLE SCHOOL,2014,105,9,0,0,28,2,0,0,552,49,271,24,45,4,226,20,28,2,177,16,561,50,561,50,123,11
280210030013,BALDWIN SENIOR HIGH SCHOOL,2014,128,8,0,0,47,3,2,0,783,48,338,21,69,4,416,25,38,2,253,15,810,49,836,51,131,8
280211030000,OCEANSIDE UNION FREE SCHOOL DISTRICT,2014,442,8,139,2,187,3,6,0,88,2,790,14,184,3,4491,79,114,2,704,12,2755,49,2918,51,696,12
280211030002,SCHOOL 2,2014,50,12,16,4,21,5,0,0,4,1,67,16,6,1,331,80,7,2,51,12,198,48,217,52,70,17
280211030003,SCHOOL 3,2014,29,6,11,2,9,2,0,0,15,3,46,10,17,4,380,82,8,2,55,12,214,46,252,54,46,10
280211030004,SCHOOL 4,2014,22,7,10,3,14,4,0,0,1,0,50,15,16,5,256,77,9,3,34,10,153,46,179,54,42,13
280211030005,SCHOOL 5,2014,55,10,23,4,34,6,1,0,8,1,105,19,15,3,388,72,23,4,57,11,260,48,280,52,86,16
280211030007,SCHOOL 9E-BOARDMAN ELEM SCHOOL,2014,6,2,3,1,3,1,0,0,6,2,19,6,8,3,282,89,3,1,27,8,161,51,157,49,11,3
280211030008,SCHOOL 8,2014,38,9,7,2,22,5,0,0,2,0,62,14,9,2,357,81,9,2,56,13,211,48,228,52,51,12
280211030009,SCHOOL 9M-OCEANSIDE MIDDLE SCHOOL,2014,69,8,26,3,12,1,1,0,14,2,109,13,49,6,676,78,21,2,127,15,438,50,432,50,102,12
280211030010,SCHOOL 7-OCEANSIDE SENIOR HIGH SCHOOL,2014,121,7,32,2,30,2,3,0,31,2,246,14,48,3,1469,81,20,1,224,12,902,50,915,50,214,12
280211030011,CASTLETON ACADEMY HIGH SCHOOL OF OCEANSIDE,2014,19,30,1,2,1,2,0,0,1,2,9,14,1,2,52,81,1,2,26,41,19,30,45,70,23,36
280211030016,SCHOOL 6-KINDERGARTEN CENTER,2014,33,8,10,2,41,10,1,0,6,1,77,19,15,4,300,73,13,3,47,11,199,48,213,52,51,12
280212030000,MALVERNE UNION FREE SCHOOL DISTRICT,2014,446,27,134,8,59,4,0,0,910,55,332,20,72,4,332,20,21,1,269,16,796,48,871,52,714,43
280212030001,DAVISON AVENUE INTERMEDIATE SCHOOL,2014,114,30,30,8,13,3,0,0,190,50,79,21,18,5,90,24,3,1,79,21,179,47,201,53,160,42
280212030002,MAURICE W DOWNING PRIMARY SCHOOL,2014,97,27,31,8,22,6,0,0,179,49,82,22,12,3,82,22,10,3,39,11,168,46,197,54,142,39
280212030005,MALVERNE SENIOR HIGH SCHOOL,2014,128,24,44,8,14,3,0,0,331,62,93,18,19,4,84,16,4,1,78,15,268,50,263,50,238,45
280212030006,HOWARD T HERBER MIDDLE SCHOOL,2014,107,27,29,7,10,3,0,0,210,54,78,20,23,6,76,19,4,1,73,19,181,46,210,54,174,45
280213020000,VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT,2014,286,14,96,5,120,6,8,0,487,23,532,25,327,15,736,35,27,1,263,12,1043,49,1074,51,450,21
280213020001,JAMES A DEVER SCHOOL,2014,54,11,15,3,27,5,3,1,59,11,109,21,62,12,276,54,5,1,80,16,253,49,261,51,82,16
280213020002,HOWELL ROAD SCHOOL,2014,107,19,36,7,43,8,1,0,253,46,124,23,121,22,41,7,11,2,56,10,277,50,274,50,167,30
280213020003,WHEELER AVENUE SCHOOL,2014,81,14,33,6,25,4,3,1,131,22,193,33,102,17,152,26,10,2,41,7,299,51,292,49,131,22
280213020004,WILLOW ROAD SCHOOL,2014,44,10,12,3,25,5,1,0,44,10,106,23,42,9,267,58,1,0,86,19,214,46,247,54,70,15
280214030000,HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT,2014,331,11,173,6,97,3,9,0,197,7,396,13,330,11,1964,66,59,2,430,15,1394,47,1561,53,546,18
280214030001,FRANKLIN EARLY CHILDHOOD CENTER,2014,55,15,22,6,33,9,1,0,28,8,59,16,43,12,217,59,17,5,58,16,174,48,191,52,81,22
280214030002,HEWLETT ELEMENTARY SCHOOL,2014,49,11,16,4,10,2,0,0,19,4,78,18,42,10,289,67,4,1,73,17,187,43,245,57,69,16
280214030003,OGDEN ELEMENTARY SCHOOL,2014,60,15,30,8,24,6,2,1,43,11,39,10,49,13,247,63,12,3,47,12,191,49,201,51,92,23
280214030006,WOODMERE MIDDLE SCHOOL,2014,74,10,45,6,17,2,2,0,54,7,85,12,89,12,496,67,11,1,101,14,355,48,382,52,128,17
280214030007,GEORGE W HEWLETT HIGH SCHOOL,2014,93,9,60,6,13,1,4,0,53,5,135,13,107,10,715,69,15,1,151,15,487,47,542,53,176,17
280215030000,LAWRENCE UNION FREE SCHOOL DISTRICT,2014,1467,53,247,9,302,11,16,1,640,23,1278,46,172,6,624,23,20,1,515,19,1305,47,1445,53,1715,62
280215030002,2 SCHOOL,2014,283,68,38,9,79,19,5,1,95,23,225,54,13,3,69,17,7,2,71,17,186,45,228,55,321,78
280215030004,4 SCHOOL,2014,125,61,12,6,42,21,2,1,42,21,113,55,9,4,36,18,2,1,32,16,101,50,103,50,137,67
280215030005,5 SCHOOL,2014,218,57,34,9,63,16,3,1,62,16,193,50,31,8,94,24,2,1,65,17,199,52,186,48,252,65
280215030007,LAWRENCE SENIOR HIGH SCHOOL,2014,390,42,88,9,47,5,3,0,235,25,377,41,69,7,240,26,5,1,178,19,432,47,497,53,479,52
280215030008,LAWRENCE MIDDLE SCHOOL,2014,451,55,75,9,71,9,3,0,206,25,370,45,50,6,185,23,4,0,169,21,387,47,431,53,526,64
280216020000,ELMONT UNION FREE SCHOOL DISTRICT,2014,1546,42,492,13,159,4,4,0,1805,49,958,26,545,15,304,8,56,2,439,12,1807,49,1865,51,2214,60
280216020001,ALDEN TERRACE SCHOOL,2014,147,34,65,15,25,6,0,0,277,65,61,14,73,17,5,1,12,3,64,15,198,46,230,54,239,56
280216020002,CLARA H CARLSON SCHOOL,2014,410,50,112,14,40,5,2,0,394,48,249,30,148,18,20,2,10,1,68,8,412,50,411,50,562,68
280216020003,COVERT AVENUE SCHOOL,2014,274,38,84,12,34,5,1,0,119,17,267,37,154,22,161,22,14,2,89,12,356,50,360,50,399,56
280216020004,DUTCH BROADWAY SCHOOL,2014,357,45,107,13,28,4,1,0,593,74,141,18,49,6,8,1,8,1,125,16,389,49,411,51,484,61
280216020006,GOTHAM AVENUE SCHOOL,2014,287,49,92,16,24,4,0,0,336,58,169,29,60,10,11,2,5,1,46,8,295,51,286,49,418,72
280216020007,STEWART MANOR SCHOOL,2014,71,22,32,10,8,2,0,0,86,27,71,22,61,19,99,31,7,2,47,15,157,48,167,52,112,35
280217020000,FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT,2014,150,8,74,4,45,2,8,0,33,2,320,17,154,8,1316,71,24,1,209,11,921,50,934,50,238,13
280217020001,JOHN STREET SCHOOL,2014,20,5,19,4,8,2,0,0,10,2,61,14,33,8,331,75,5,1,70,16,221,50,219,50,40,9
280217020003,POLK STREET SCHOOL,2014,51,8,30,5,17,3,5,1,12,2,125,19,45,7,469,71,4,1,37,6,330,50,330,50,86,13
280217020004,WASHINGTON STREET SCHOOL,2014,79,10,25,3,20,3,3,0,11,1,134,18,76,10,516,68,15,2,102,14,370,49,385,51,112,15
280218030000,GARDEN CITY UNION FREE SCHOOL DISTRICT,2014,32,1,9,0,9,0,1,0,24,1,117,3,137,3,3608,92,34,1,418,11,1939,49,1982,51,42,1
280218030001,HEMLOCK SCHOOL,2014,0,0,0,0,1,1,0,0,0,0,6,3,7,4,167,90,6,3,30,16,85,46,101,54,0,0
280218030002,HOMESTEAD SCHOOL,2014,0,0,0,0,0,0,0,0,0,0,9,4,6,3,176,87,11,5,14,7,108,53,94,47,0,0
280218030003,LOCUST SCHOOL,2014,0,0,0,0,1,1,0,0,2,1,2,1,3,2,133,95,0,0,23,16,60,43,80,57,0,0
280218030004,STRATFORD AVENUE SCHOOL,2014,2,0,0,0,2,0,0,0,1,0,15,2,15,2,584,93,10,2,64,10,307,49,318,51,2,0
280218030005,STEWART SCHOOL,2014,5,1,1,0,3,0,0,0,7,1,23,4,32,5,567,89,7,1,79,12,331,52,305,48,6,1
280218030006,GARDEN CITY MIDDLE SCHOOL,2014,12,1,3,0,0,0,0,0,9,1,21,2,35,4,882,93,0,0,84,9,453,48,494,52,15,2
280218030007,GARDEN CITY HIGH SCHOOL,2014,13,1,5,0,2,0,1,0,5,0,41,3,39,3,1099,93,0,0,124,10,595,50,590,50,19,2
280219030000,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT,2014,514,42,58,5,19,2,0,0,34,3,261,21,57,5,853,70,20,2,140,11,614,50,611,50,243,20
280219030001,RHAME AVENUE ELEMENTARY SCHOOL,2014,153,49,8,3,1,0,0,0,5,2,77,25,11,4,213,69,4,1,32,10,160,52,150,48,64,21
280219030002,EAST ROCKAWAY JUNIOR-SENIOR HIGH SCHOOL,2014,285,51,37,7,8,1,0,0,19,3,107,19,25,4,405,72,5,1,86,15,275,49,286,51,111,20
280219030004,CENTRE AVENUE ELEMENTARY SCHOOL,2014,76,21,13,4,10,3,0,0,10,3,77,22,21,6,235,66,11,3,22,6,179,51,175,49,68,19
280220030000,LYNBROOK UNION FREE SCHOOL DISTRICT,2014,164,6,26,1,42,1,9,0,76,3,380,13,131,5,2194,78,31,1,349,12,1350,48,1471,52,244,9
280220030001,KINDERGARTEN CENTER,2014,11,6,0,0,13,7,0,0,2,1,33,17,16,8,136,71,5,3,21,11,88,46,104,54,15,8
280220030002,MARION STREET SCHOOL,2014,29,7,0,0,1,0,0,0,19,4,48,11,21,5,332,77,9,2,80,19,210,49,219,51,40,9
280220030003,WAVERLY PARK SCHOOL,2014,4,2,0,0,0,0,0,0,1,0,19,9,6,3,191,88,0,0,15,7,122,56,95,44,6,3
280220030004,WEST END SCHOOL,2014,34,8,0,0,16,4,4,1,9,2,94,23,20,5,269,67,6,1,39,10,194,48,208,52,47,12
280220030005,LYNBROOK NORTH MIDDLE SCHOOL,2014,27,10,6,2,6,2,1,0,9,3,51,20,10,4,185,71,3,1,38,15,110,42,149,58,36,14
280220030006,LYNBROOK SOUTH MIDDLE SCHOOL,2014,16,4,6,1,0,0,0,0,9,2,30,7,17,4,342,85,3,1,46,11,172,43,229,57,28,7
280220030007,LYNBROOK SENIOR HIGH SCHOOL,2014,43,5,14,2,6,1,4,0,27,3,105,11,41,4,739,80,5,1,110,12,454,49,467,51,72,8
280221030000,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,2014,329,9,85,2,58,2,1,0,218,6,393,11,89,3,2780,78,74,2,479,13,1731,49,1824,51,416,12
280221030001,SOUTH SIDE HIGH SCHOOL,2014,123,11,40,4,10,1,0,0,82,7,128,12,36,3,835,76,17,2,168,15,552,50,546,50,164,15
280221030002,SOUTH SIDE MIDDLE SCHOOL,2014,68,8,22,3,8,1,0,0,47,6,79,9,25,3,680,80,17,2,121,14,405,48,443,52,91,11
280221030003,WATSON SCHOOL,2014,41,14,6,2,8,3,0,0,28,10,42,15,3,1,209,73,6,2,41,14,141,49,147,51,47,16
280221030004,RIVERSIDE SCHOOL,2014,37,20,2,1,7,4,0,0,14,8,53,29,6,3,102,56,6,3,26,14,89,49,92,51,39,22
280221030005,HEWITT SCHOOL,2014,24,5,2,0,0,0,1,0,22,5,21,5,4,1,390,87,11,2,57,13,201,45,248,55,26,6
280221030006,WILLIAM S COVERT SCHOOL,2014,22,8,10,3,14,5,0,0,22,8,37,13,3,1,222,77,5,2,38,13,146,51,143,49,32,11
280221030008,WILSON SCHOOL,2014,14,3,3,1,11,3,0,0,3,1,33,8,12,3,342,85,12,3,28,7,197,49,205,51,17,4
280222020000,FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT,2014,77,5,38,3,22,2,0,0,45,3,183,13,229,16,995,68,2,0,150,10,661,45,793,55,143,10
280222020001,FLORAL PARK-BELLEROSE SCHOOL,2014,43,5,10,1,13,2,0,0,27,3,97,12,125,15,592,70,1,0,72,9,399,47,443,53,65,8
280222020002,JOHN LEWIS CHILDS SCHOOL,2014,34,6,28,5,9,1,0,0,18,3,86,14,104,17,403,66,1,0,78,13,262,43,350,57,78,13
280223030000,WANTAGH UNION FREE SCHOOL DISTRICT,2014,114,4,22,1,13,0,1,0,3,0,153,5,68,2,2959,92,38,1,405,13,1627,50,1595,50,180,6
280223030001,FOREST LAKE SCHOOL,2014,9,3,6,2,1,0,1,0,2,1,20,6,8,2,318,88,11,3,51,14,175,49,185,51,17,5
280223030002,MANDALAY SCHOOL,2014,12,4,2,1,4,1,0,0,0,0,15,5,9,3,247,89,5,2,23,8,142,51,134,49,27,10
280223030004,WANTAGH SCHOOL,2014,30,5,7,1,8,1,0,0,0,0,42,6,9,1,598,90,15,2,97,15,339,51,325,49,48,7
280223030005,WANTAGH SENIOR HIGH SCHOOL,2014,39,3,3,0,0,0,0,0,0,0,39,3,26,2,1070,94,3,0,137,12,569,50,569,50,51,4
280223030006,WANTAGH MIDDLE SCHOOL,2014,24,3,4,1,0,0,0,0,1,0,37,5,16,2,726,93,4,1,97,12,402,51,382,49,37,5
280224020000,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,2014,230,22,65,6,88,8,0,0,221,21,376,35,148,14,312,29,6,1,132,12,524,49,539,51,332,31
280224020001,BROOKLYN AVENUE SCHOOL,2014,109,35,29,9,31,10,0,0,82,26,127,40,34,11,66,21,6,2,28,9,161,51,154,49,142,45
280224020003,ROBERT W CARBONARO SCHOOL,2014,75,18,20,5,31,8,0,0,85,21,133,33,61,15,130,32,0,0,53,13,194,47,215,53,118,29
280224020004,WILLIAM L BUCK SCHOOL,2014,46,14,16,5,26,8,0,0,54,16,116,34,53,16,116,34,0,0,51,15,169,50,170,50,72,21
280225020000,MERRICK UNION FREE SCHOOL DISTRICT,2014,16,1,0,0,13,1,1,0,18,1,75,5,73,5,1325,88,13,1,225,15,736,49,769,51,16,1
280225020001,BIRCH SCHOOL,2014,4,1,0,0,7,1,0,0,9,2,26,5,26,5,452,87,9,2,95,18,239,46,283,54,4,1
280225020002,NORMAN J LEVY LAKESIDE SCHOOL,2014,4,1,0,0,2,0,0,0,4,1,16,3,19,3,505,93,0,0,68,13,265,49,279,51,4,1
280225020003,CHATTERTON SCHOOL,2014,8,2,0,0,4,1,1,0,5,1,33,8,28,6,368,84,4,1,62,14,232,53,207,47,8,2
280226030000,ISLAND TREES UNION FREE SCHOOL DISTRICT,2014,203,9,87,4,67,3,0,0,29,1,341,15,199,9,1768,76,4,0,225,10,1173,50,1168,50,315,13
280226030002,ISLAND TREES MIDDLE SCHOOL,2014,73,10,31,4,22,3,0,0,9,1,103,14,57,8,563,77,1,0,80,11,365,50,368,50,108,15
280226030003,MICHAEL F STOKES SCHOOL,2014,47,9,20,4,18,4,0,0,8,2,66,13,41,8,380,76,2,0,37,7,252,51,245,49,74,15
280226030004,J FRED SPARKE SCHOOL,2014,30,10,12,4,12,4,0,0,5,2,56,18,28,9,219,71,0,0,26,8,144,47,164,53,49,16
280226030006,ISLAND TREES HIGH SCHOOL,2014,53,7,24,3,15,2,0,0,7,1,116,14,73,9,606,75,1,0,82,10,412,51,391,49,84,10
280227030000,WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT,2014,393,19,116,5,139,7,2,0,397,19,715,34,163,8,786,37,52,2,266,13,982,46,1133,54,839,40
280227030002,CORNWELL AVENUE SCHOOL,2014,76,22,19,6,30,9,0,0,91,27,127,38,25,7,84,25,11,3,43,13,160,47,178,53,146,43
280227030003,CHESTNUT STREET SCHOOL,2014,35,22,10,6,35,22,0,0,27,17,61,38,17,10,49,30,8,5,21,13,77,48,85,52,57,35
280227030004,WEST HEMPSTEAD MIDDLE SCHOOL,2014,94,19,30,6,18,4,2,0,97,20,185,37,41,8,156,32,14,3,75,15,236,48,259,52,206,42
280227030005,WEST HEMPSTEAD HIGH SCHOOL,2014,111,14,33,4,27,3,0,0,138,18,200,26,58,7,380,49,6,1,97,12,350,45,432,55,285,36
280227030006,GEORGE WASHINGTON SCHOOL,2014,77,23,24,7,29,9,0,0,44,13,142,42,22,7,117,35,13,4,30,9,159,47,179,53,145,43
