ENTITY_CD,ENTITY_NAME,YEAR,ATTENDANCE_RATE,NUM_SUSPENSIONS,PER_SUSPENSIONS
401501060000,WILSON CENTRAL SCHOOL DISTRICT,2014,95,71,6
401501060002,WILSON ELEMENTARY SCHOOL,2014,96,20,7
401501060003,WILSON HIGH SCHOOL,2014,95,51,7
410401060000,ADIRONDACK CENTRAL SCHOOL DISTRICT,2014,95,20,2
410401060001,ADIRONDACK MIDDLE SCHOOL,2014,96,1,0
410401060002,WEST LEYDEN ELEMENTARY SCHOOL,2014,95,3,2
580302080001,WAINSCOTT SCHOOL,2013,95,0,0
580302860027,CHILD DEVELOPMENT CENTER OF THE HAMPTONS CHARTER SCHOOL,2013,96,0,0
580303020000,AMAGANSETT UNION FREE SCHOOL DISTRICT,2013,97,0,0
580303020001,AMAGANSETT SCHOOL,2013,96,0,0
580304020000,SPRINGS UNION FREE SCHOOL DISTRICT,2013,96,10,2
580304020001,SPRINGS SCHOOL,2013,95,10,2
580305020000,SAG HARBOR UNION FREE SCHOOL DISTRICT,2013,94,11,1
580305020001,SAG HARBOR ELEMENTARY SCHOOL,2013,94,1,0
580305020004,PIERSON MIDDLE/HIGH SCHOOL,2013,94,10,2
580306020000,MONTAUK UNION FREE SCHOOL DISTRICT,2013,94,0,0
580306020001,MONTAUK SCHOOL,2013,94,0,0
580401020000,ELWOOD UNION FREE SCHOOL DISTRICT,2013,96,56,2
580401020001,JAMES H BOYD ELEMENTARY SCHOOL,2013,96,3,1
580401020003,ELWOOD/JOHN GLENN HIGH SCHOOL,2013,96,33,4
580401020004,HARLEY AVENUE ELEMENTARY SCHOOL,2013,96,3,1
580401020005,ELWOOD MIDDLE SCHOOL,2013,97,17,3
580402060000,COLD SPRING HARBOR CENTRAL SCHOOL DISTRICT,2013,96,9,0
580402060002,LLOYD HARBOR SCHOOL,2013,95,1,0
580402060003,WEST SIDE SCHOOL,2013,96,2,1
580402060004,COLD SPRING HARBOR HIGH SCHOOL,2013,96,6,1
580402060005,GOOSEHILL PRIMARY CENTER,2013,95,0,0
580403030000,HUNTINGTON UNION FREE SCHOOL DISTRICT,2013,94,184,4
580403030002,SOUTHDOWN SCHOOL,2013,95,0,0
580403030004,FLOWER HILL SCHOOL,2013,95,5,1
410401060003,FORESTPORT ELEMENTARY SCHOOL,2014,94,3,3
410401060004,BOONVILLE ELEMENTARY SCHOOL,2014,95,3,1
410401060005,ADIRONDACK HIGH SCHOOL,2014,95,10,3
410601040000,CAMDEN CENTRAL SCHOOL DISTRICT,2014,95,102,5
410601040002,MCCONNELLSVILLE ELEMENTARY SCHOOL,2014,96,4,2
410601040003,NORTH BAY AREA SCHOOL,2014,0,,
410601040004,ANNSVILLE AREA SCHOOL,2014,92,3,2
410601040006,CAMDEN SENIOR HIGH SCHOOL,2014,94,75,11
410601040007,CAMDEN ELEMENTARY SCHOOL,2014,96,1,0
410601040010,CAMDEN MIDDLE SCHOOL,2014,96,19,4
411101060000,CLINTON CENTRAL SCHOOL DISTRICT,2014,96,16,1
580403030005,JEFFERSON SCHOOL,2013,95,4,1
580403030009,WASHINGTON SCHOOL,2013,95,2,0
580403030010,JACK ABRAMS STEM MAGNET SCHOOL,2013,0,0,0
580403030013,HUNTINGTON HIGH SCHOOL,2013,92,104,8
580403030014,J TAYLOR FINLEY MIDDLE SCHOOL,2013,95,43,6
580403030017,WOODHULL INTERMEDIATE SCHOOL,2013,95,26,4
580404030000,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,2013,95,116,2
580404030001,DICKINSON AVENUE ELEMENTARY SCHOOL,2013,96,0,0
580404030002,FIFTH AVENUE ELEMENTARY SCHOOL,2013,96,0,0
580404030004,NORWOOD AVENUE SCHOOL,2013,96,2,1
580404030005,OCEAN AVENUE SCHOOL,2013,96,0,0
580404030006,PULASKI ROAD SCHOOL,2013,95,0,0
580404030007,EAST NORTHPORT MIDDLE SCHOOL,2013,96,5,1
411101060001,CLINTON ELEMENTARY SCHOOL,2014,97,5,1
411101060004,CLINTON MIDDLE SCHOOL,2014,96,6,2
411101060005,CLINTON SENIOR HIGH SCHOOL,2014,97,5,1
411501060000,NEW HARTFORD CENTRAL SCHOOL DISTRICT,2014,97,33,1
411501060001,NEW HARTFORD SENIOR HIGH SCHOOL,2014,97,11,2
411501060003,HUGHES ELEMENTARY SCHOOL,2014,97,0,0
411501060004,ROBERT L BRADLEY ELEMENTARY SCHOOL,2014,96,1,0
411501060005,MYLES ELEMENTARY SCHOOL,2014,96,1,0
411501060006,PERRY JUNIOR HIGH SCHOOL,2014,96,20,3
411504020000,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,2014,96,22,4
411504020001,NEW YORK MILLS JUNIOR-SENIOR HIGH SCHOOL,2014,95,21,8
580404030008,NORTHPORT MIDDLE SCHOOL,2013,96,5,1
580404030009,NORTHPORT SENIOR HIGH SCHOOL,2013,95,103,5
580404030011,BELLEROSE ELEMENTARY SCHOOL,2013,96,1,0
580405060000,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,2013,95,147,2
580405060001,OTSEGO ELEMENTARY SCHOOL,2013,95,0,0
580405060002,FOREST PARK ELEMENTARY SCHOOL,2013,96,0,0
580405060003,SUNQUAM ELEMENTARY SCHOOL,2013,95,0,0
580405060008,CANDLEWOOD MIDDLE SCHOOL,2013,96,9,1
580405060010,HALF HOLLOW HILLS HIGH SCHOOL EAST,2013,95,46,2
580405060011,VANDERBILT ELEMENTARY SCHOOL,2013,96,4,1
580405060012,PAUMANOK ELEMENTARY SCHOOL,2013,95,5,1
580405060013,SIGNAL HILL ELEMENTARY SCHOOL,2013,96,5,1
580405060014,WEST HOLLOW MIDDLE SCHOOL,2013,96,8,1
411504020003,NEW YORK MILLS ELEMENTARY SCHOOL,2014,96,1,0
411603040000,SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,2014,96,26,3
411603040001,SAUQUOIT VALLEY ELEMENTARY SCHOOL,2014,96,0,0
411603040003,SAUQUOIT VALLEY HIGH SCHOOL,2014,95,20,6
411603040004,SAUQUOIT VALLEY MIDDLE SCHOOL,2014,96,6,2
411701040000,REMSEN CENTRAL SCHOOL DISTRICT,2014,95,29,7
411701040001,REMSEN ELEMENTARY SCHOOL,2014,96,1,0
411701040002,REMSEN JUNIOR-SENIOR HIGH SCHOOL,2014,95,28,14
411800010000,ROME CITY SCHOOL DISTRICT,2014,94,369,7
411800010001,GANSEVOORT ELEMENTARY SCHOOL,2014,93,26,7
580405060015,CHESTNUT HILL ELEMENTARY SCHOOL,2013,95,6,1
580405060016,HALF HOLLOW HILLS HIGH SCHOOL WEST,2013,96,64,4
580406060000,HARBORFIELDS CENTRAL SCHOOL DISTRICT,2013,96,39,1
580406060001,WASHINGTON DRIVE PRIMARY SCHOOL,2013,96,5,1
580406060005,OLDFIELD MIDDLE SCHOOL,2013,98,18,2
580406060007,HARBORFIELDS HIGH SCHOOL,2013,96,14,1
580406060009,THOMAS J LAHEY ELEMENTARY SCHOOL,2013,100,2,0
580410030000,COMMACK UNION FREE SCHOOL DISTRICT,2013,95,90,1
580410030005,INDIAN HOLLOW SCHOOL,2013,96,0,0
580410030008,NORTH RIDGE SCHOOL,2013,95,0,0
580410030014,WOOD PARK SCHOOL,2013,96,1,0
580410030017,COMMACK HIGH SCHOOL,2013,91,54,2
411800010008,BELLAMY ELEMENTARY SCHOOL,2014,94,17,3
411800010010,LYNDON H STROUGH MIDDLE SCHOOL,2014,94,65,9
411800010011,CLOUGH PREK CENTER,2014,89,0,0
411800010013,RIDGE MILLS ELEMENTARY SCHOOL,2014,96,4,2
411800010014,STOKES ELEMENTARY SCHOOL,2014,95,5,2
411800010015,JOHN E JOY ELEMENTARY SCHOOL,2014,95,8,3
411800010020,ROME FREE ACADEMY,2014,91,201,13
411800010023,LOUIS V DENTI ELEMENTARY SCHOOL,2014,95,11,2
411800010025,GEORGE R STALEY UPPER ELEMENTARY SCHOOL,2014,94,32,4
411902040000,WATERVILLE CENTRAL SCHOOL DISTRICT,2014,95,14,2
411902040001,MEMORIAL PARK ELEMENTARY SCHOOL,2014,95,4,1
411902040003,WATERVILLE JR/SR HIGH SCHOOL,2014,96,10,3
580410030018,ROLLING HILLS SCHOOL,2013,96,0,0
580410030019,COMMACK MIDDLE SCHOOL,2013,95,23,1
580410030020,BURR INTERMEDIATE SCHOOL,2013,96,0,0
580410030021,SAWMILL INTERMEDIATE SCHOOL,2013,97,12,2
580413030000,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,2013,95,164,3
580413030003,OAKWOOD PRIMARY CENTER,2013,95,2,0
580413030005,SILAS WOOD 6TH GRADE CENTER,2013,95,11,2
580413030008,BIRCHWOOD INTERMEDIATE SCHOOL,2013,96,4,1
580413030009,COUNTRYWOOD PRIMARY CENTER,2013,95,5,1
580413030011,WALT WHITMAN HIGH SCHOOL,2013,91,88,5
580413030012,MAPLEWOOD INTERMEDIATE SCHOOL,2013,96,2,0
580413030013,HENRY L STIMSON MIDDLE SCHOOL,2013,96,52,5
580501030000,BAY SHORE UNION FREE SCHOOL DISTRICT,2013,95,288,5
580501030001,BROOK AVENUE ELEMENTARY SCHOOL,2013,94,6,1
580501030002,GARDINER MANOR SCHOOL,2013,95,10,1
580501030003,MARY G CLARKSON SCHOOL,2013,96,12,2
580501030004,FIFTH AVENUE SCHOOL,2013,94,5,1
580501030005,SOUTH COUNTRY SCHOOL,2013,95,5,1
580501030006,BAY SHORE SENIOR HIGH SCHOOL,2013,95,170,9
580501030007,BAY SHORE MIDDLE SCHOOL,2013,96,80,6
580502020000,ISLIP UNION FREE SCHOOL DISTRICT,2013,95,93,3
580502020001,ISLIP HIGH SCHOOL,2013,95,49,4
580502020002,COMMACK ROAD ELEMENTARY SCHOOL,2013,96,2,0
580502020004,ISLIP MIDDLE SCHOOL,2013,96,33,5
580502020005,MAUD S SHERWOOD ELEMENTARY SCHOOL,2013,96,4,1
412000050000,SHERRILL CITY SCHOOL DISTRICT,2014,95,35,2
412000050001,J D GEORGE ELEMENTARY SCHOOL,2014,96,4,1
412000050004,VERNON-VERONA-SHERRILL SENIOR HIGH SCHOOL,2014,96,9,1
412000050005,W A WETTEL ELEMENTARY SCHOOL,2014,95,15,5
412000050006,E A MCALLISTER ELEMENTARY SCHOOL,2014,97,4,2
412000050007,VERNON-VERONA-SHERRILL MIDDLE SCHOOL,2014,96,3,1
412201060000,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,2014,95,37,3
412201060001,HOLLAND PATENT MIDDLE SCHOOL,2014,96,8,2
412201060003,HOLLAND PATENT ELEMENTARY SCHOOL,2014,95,3,1
412201060005,GENERAL WILLIAM FLOYD ELEMENTARY SCHOOL,2014,95,2,1
580502020006,WING ELEMENTARY SCHOOL,2013,95,5,1
580503030000,EAST ISLIP UNION FREE SCHOOL DISTRICT,2013,95,109,3
580503030001,CONNETQUOT ELEMENTARY SCHOOL,2013,95,4,1
580503030003,JOHN F KENNEDY ELEMENTARY SCHOOL,2013,95,3,1
580503030004,TIMBER POINT ELEMENTARY SCHOOL,2013,95,3,1
580503030006,EAST ISLIP HIGH SCHOOL,2013,93,75,5
580503030007,RUTH C KINNEY ELEMENTARY SCHOOL,2013,96,2,0
580503030008,EAST ISLIP MIDDLE SCHOOL,2013,96,22,2
580504030000,SAYVILLE UNION FREE SCHOOL DISTRICT,2013,96,60,2
580504030001,CHERRY AVENUE ELEMENTARY SCHOOL,2013,93,0,0
580504030003,SUNRISE DRIVE ELEMENTARY SCHOOL,2013,95,2,0
580504030004,SAYVILLE HIGH SCHOOL,2013,95,46,4
412201060006,HOLLAND PATENT CENTRAL HIGH SCHOOL,2014,94,24,5
412300010000,UTICA CITY SCHOOL DISTRICT,2014,93,859,9
412300010003,ALBANY ELEMENTARY SCHOOL,2014,93,45,8
412300010005,CHRISTOPHER COLUMBUS ELEMENTARY SCHOOL,2014,94,19,3
412300010006,GENERAL HERKIMER ELEMENTARY SCHOOL,2014,94,37,5
412300010009,HUGH R JONES ELEMENTARY SCHOOL,2014,94,17,4
412300010011,MARTIN LUTHER KING JR ELEMENTARY SCHOOL,2014,94,21,7
412300010012,WATSON WILLIAMS ELEMENTARY SCHOOL,2014,93,50,8
412300010014,THOMAS JEFFERSON ELEMENTARY SCHOOL,2014,95,39,7
412300010016,JOHN F HUGHES ELEMENTARY SCHOOL,2014,93,45,10
412300010018,KERNAN ELEMENTARY SCHOOL,2014,92,88,13
580504030005,SAYVILLE MIDDLE SCHOOL,2013,96,7,1
580504030006,LINCOLN AVENUE ELEMENTARY SCHOOL,2013,94,5,1
580505020000,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,2013,95,38,2
580505020002,BLUE POINT ELEMENTARY SCHOOL,2013,96,0,0
580505020003,SYLVAN AVENUE ELEMENTARY SCHOOL,2013,96,2,1
580505020004,BAYPORT-BLUE POINT HIGH SCHOOL,2013,95,28,4
580505020005,ACADEMY STREET ELEMENTARY SCHOOL,2013,96,0,0
580505020006,JAMES WILSON YOUNG MIDDLE SCHOOL,2013,96,8,1
580506030000,HAUPPAUGE UNION FREE SCHOOL DISTRICT,2013,97,88,2
580506030003,PINES ELEMENTARY SCHOOL,2013,96,5,1
580506030004,BRETTON WOODS ELEMENTARY SCHOOL,2013,95,3,0
412300010022,JOHN F KENNEDY MIDDLE SCHOOL,2014,95,111,17
412300010023,SENATOR JAMES H DONOVAN MIDDLE SCHOOL,2014,94,102,14
412300010024,THOMAS R PROCTOR HIGH SCHOOL,2014,90,254,9
412300010026,ROSCOE CONKLING ELEMENTARY SCHOOL,2014,94,31,6
412300861058,UTICA ACADEMY OF SCIENCE CHARTER SCHOOL,2014,98,10,6
412801040000,WESTMORELAND CENTRAL SCHOOL DISTRICT,2014,96,26,3
412801040002,WESTMORELAND ELEMENTARY SCHOOL,2014,96,0,0
412801040003,WESTMORELAND HIGH SCHOOL,2014,96,17,6
412801040004,WESTMORELAND MIDDLE SCHOOL,2014,96,9,3
412901040000,ORISKANY CENTRAL SCHOOL DISTRICT,2014,96,2,0
412901040002,N A WALBRAN ELEMENTARY SCHOOL,2014,97,0,0
412901040003,ORISKANY JUNIOR-SENIOR HIGH SCHOOL,2014,96,2,1
580506030005,HAUPPAUGE MIDDLE SCHOOL,2013,97,16,2
580506030007,HAUPPAUGE HIGH SCHOOL,2013,97,64,5
580506030008,FOREST BROOK ELEMENTARY SCHOOL,2013,96,0,0
580507060000,CONNETQUOT CENTRAL SCHOOL DISTRICT,2013,96,145,2
580507060002,HELEN B DUFFIELD ELEMENTARY SCHOOL,2013,96,0,0
580507060003,JOHN PEARL ELEMENTARY SCHOOL,2013,96,0,0
580507060004,EDITH L SLOCUM ELEMENTARY SCHOOL,2013,96,0,0
580507060005,SYCAMORE AVENUE ELEMENTARY SCHOOL,2013,96,0,0
580507060006,CONNETQUOT HIGH SCHOOL,2013,95,93,4
580507060007,CHEROKEE STREET ELEMENTARY SCHOOL,2013,96,1,0
580507060008,IDLE HOUR ELEMENTARY SCHOOL,2013,96,4,1
412902060000,WHITESBORO CENTRAL SCHOOL DISTRICT,2014,96,101,3
412902060002,MARCY ELEMENTARY SCHOOL,2014,97,5,2
412902060003,HARTS HILL SCHOOL,2014,97,2,1
412902060005,DEERFIELD ELEMENTARY SCHOOL,2014,97,4,1
412902060006,WHITESBORO MIDDLE SCHOOL,2014,96,11,2
412902060007,PARKWAY MIDDLE SCHOOL,2014,96,6,2
412902060008,WHITESBORO HIGH SCHOOL,2014,95,55,5
412902060009,WESTMORELAND ROAD ELEMENTARY SCHOOL,2014,96,18,4
420101060000,WEST GENESEE CENTRAL SCHOOL DISTRICT,2014,96,143,3
420101060001,EAST HILL ELEMENTARY SCHOOL,2014,97,3,1
420101060003,STONEHEDGE ELEMENTARY SCHOOL,2014,96,9,1
420101060005,ONONDAGA ROAD ELEMENTARY SCHOOL,2014,97,2,0
420101060006,SPLIT ROCK ELEMENTARY SCHOOL,2014,96,2,1
580507060009,EDWARD J BOSTI ELEMENTARY SCHOOL,2013,96,0,0
580507060010,RONKONKOMA MIDDLE SCHOOL,2013,96,32,4
580507060011,OAKDALE-BOHEMIA MIDDLE SCHOOL,2013,96,15,2
580509030000,WEST ISLIP UNION FREE SCHOOL DISTRICT,2013,96,83,2
580509030001,BAYVIEW ELEMENTARY SCHOOL,2013,96,1,0
580509030004,MANETUCK ELEMENTARY SCHOOL,2013,96,1,0
580509030005,OQUENOCK ELEMENTARY SCHOOL,2013,97,5,1
580509030007,PAUL J BELLEW ELEMENTARY SCHOOL,2013,97,0,0
580509030010,BEACH STREET MIDDLE SCHOOL,2013,96,5,1
580509030011,UDALL ROAD MIDDLE SCHOOL,2013,96,11,2
580509030012,WEST ISLIP SENIOR HIGH SCHOOL,2013,97,60,3
580512030000,BRENTWOOD UNION FREE SCHOOL DISTRICT,2013,95,1050,6
580512030001,SOUTHWEST ELEMENTARY SCHOOL,2013,95,13,1
580512030002,EAST ELEMENTARY SCHOOL,2013,93,10,2
580512030003,HEMLOCK ELEMENTARY SCHOOL,2013,96,5,1
580512030004,LAUREL PARK ELEMENTARY SCHOOL,2013,95,15,3
580512030005,LORETTA PARK ELEMENTARY SCHOOL,2013,95,13,2
580512030006,NORTH ELEMENTARY SCHOOL,2013,95,5,1
580512030007,NORTHEAST ELEMENTARY SCHOOL,2013,95,19,2
580512030009,OAK PARK ELEMENTARY SCHOOL,2013,96,8,1
420101060008,WEST GENESEE MIDDLE SCHOOL,2014,96,25,4
420101060009,WEST GENESEE SENIOR HIGH SCHOOL,2014,95,89,5
420101060011,CAMILLUS MIDDLE SCHOOL,2014,96,13,3
420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,2014,95,275,3
580512030010,PINE PARK ELEMENTARY SCHOOL,2013,92,7,1
580512030012,SOUTHEAST ELEMENTARY SCHOOL,2013,95,16,2
580512030013,TWIN PINES ELEMENTARY SCHOOL,2013,95,3,0
580512030015,WEST MIDDLE SCHOOL,2013,95,121,15
580512030016,NORTH MIDDLE SCHOOL,2013,96,200,19
580512030018,BRENTWOOD HIGH SCHOOL,2013,93,182,5
580512030020,EAST MIDDLE SCHOOL,2013,95,69,7
580512030021,SOUTH MIDDLE SCHOOL,2013,96,90,10
580512030026,FRESHMAN CENTER,2013,94,274,25
580513030000,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,2013,92,275,4
580513030001,CORDELLO AVENUE ELEMENTARY SCHOOL,2013,93,2,0
580513030002,FRANCIS J O'NEILL SCHOOL,2013,94,10,2
580513030003,MARGUERITE L MULVEY SCHOOL,2013,94,4,1
420303060001,ALLEN ROAD ELEMENTARY SCHOOL,2014,96,6,1
420303060002,KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL,2014,97,7,1
420303060003,CICERO ELEMENTARY SCHOOL,2014,97,0,0
420303060004,LAKESHORE ROAD ELEMENTARY SCHOOL,2014,97,8,1
420303060007,ROXBORO ROAD ELEMENTARY SCHOOL,2014,96,0,0
420303060008,SMITH ROAD ELEMENTARY SCHOOL,2014,95,8,1
420303060009,GILLETTE ROAD MIDDLE SCHOOL,2014,96,29,2
420303060010,NORTH SYRACUSE JUNIOR HIGH SCHOOL,2014,95,76,5
420303060011,ROXBORO ROAD MIDDLE SCHOOL,2014,95,54,6
420303060014,CICERO-NORTH SYRACUSE HIGH SCHOOL,2014,93,87,4
420303060015,MAIN STREET ELEMENTARY SCHOOL,2014,94,0,0
580513030005,CHARLES A MULLIGAN MIDDLE SCHOOL,2013,93,18,2
580513030006,CENTRAL ISLIP SENIOR HIGH SCHOOL,2013,88,142,8
580513030007,ANDREW T MORROW SCHOOL,2013,95,7,1
580513030008,RALPH REED SCHOOL,2013,93,92,10
580513030009,CENTRAL ISLIP EARLY CHILDHOOD CENTER,2013,95,0,0
580514020000,FIRE ISLAND UNION FREE SCHOOL DISTRICT,2013,94,1,3
580514020001,WOODHULL SCHOOL,2013,96,1,3
580601040000,SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT,2013,96,35,1
580601040001,BRIARCLIFF SCHOOL,2013,95,1,0
580601040002,MILLER AVENUE SCHOOL,2013,96,2,1
580601040003,WADING RIVER SCHOOL,2013,96,3,1
580601040004,ALBERT G PRODELL MIDDLE SCHOOL,2013,96,4,1
420401060000,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,2014,95,141,4
420401060001,PARK HILL SCHOOL,2014,97,0,0
420401060002,FREMONT ELEMENTARY SCHOOL,2014,97,3,1
420401060003,EAST SYRACUSE ELEMENTARY SCHOOL,2014,96,4,1
420401060004,WOODLAND ELEMENTARY SCHOOL,2014,96,2,1
420401060005,EAST SYRACUSE-MINOA CENTRAL HIGH SCHOOL,2014,94,88,8
420401060009,MINOA ELEMENTARY SCHOOL,2014,97,2,1
420401060010,PINE GROVE MIDDLE SCHOOL,2014,96,42,6
420411060000,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,2014,96,76,3
420411060002,JAMESVILLE ELEMENTARY SCHOOL,2014,96,1,0
420411060003,MOSES DEWITT ELEMENTARY SCHOOL,2014,96,0,0
580601040005,SHOREHAM-WADING RIVER HIGH SCHOOL,2013,95,25,3
580602040000,RIVERHEAD CENTRAL SCHOOL DISTRICT,2013,93,232,5
580602040002,ROANOKE AVENUE SCHOOL,2013,95,2,1
580602040003,AQUEBOGUE ELEMENTARY SCHOOL,2013,95,8,2
580602040004,PHILLIPS AVENUE SCHOOL,2013,93,8,1
580602040006,RIVERHEAD MIDDLE SCHOOL,2013,94,69,10
580602040007,RILEY AVENUE SCHOOL,2013,94,1,0
580602040008,RIVERHEAD SENIOR HIGH SCHOOL,2013,91,113,7
580602040009,PULASKI STREET ELEMENTARY SCHOOL,2013,94,31,4
580602860032,RIVERHEAD CHARTER SCHOOL,2013,96,0,0
580603020000,LITTLE FLOWER UNION FREE SCHOOL DISTRICT,2013,0,2,2
580603020001,LITTLE FLOWER SCHOOL,2013,89,2,2
580701020000,SHELTER ISLAND UNION FREE SCHOOL DISTRICT,2013,98,0,0
580701020001,SHELTER ISLAND SCHOOL,2013,98,0,0
580801060000,SMITHTOWN CENTRAL SCHOOL DISTRICT,2013,95,97,1
580801060001,DOGWOOD ELEMENTARY SCHOOL,2013,97,0,0
420411060004,TECUMSEH ELEMENTARY SCHOOL,2014,96,1,0
420411060005,JAMESVILLE-DEWITT MIDDLE SCHOOL,2014,96,35,4
420411060006,JAMESVILLE-DEWITT HIGH SCHOOL,2014,95,39,4
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,2014,95,65,5
420501060001,ELBRIDGE ELEMENTARY SCHOOL,2014,97,9,2
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,2014,93,37,9
420501060004,JORDAN-ELBRIDGE MIDDLE SCHOOL,2014,96,19,4
580801060004,MILLS POND ELEMENTARY SCHOOL,2013,100,2,0
580801060005,MOUNT PLEASANT ELEMENTARY SCHOOL,2013,96,3,1
580801060007,SAINT JAMES ELEMENTARY SCHOOL,2013,96,0,0
580801060008,SMITHTOWN ELEMENTARY SCHOOL,2013,95,2,0
580801060013,ACCOMPSETT ELEMENTARY SCHOOL,2013,96,0,0
580801060014,SMITHTOWN HIGH SCHOOL EAST,2013,94,35,2
580801060015,BRANCH BROOK ELEMENTARY SCHOOL,2013,96,0,0
580801060016,NESAQUAKE MIDDLE SCHOOL,2013,96,3,0
580801060018,TACKAN ELEMENTARY SCHOOL,2013,96,0,0
580801060019,ACCOMPSETT MIDDLE SCHOOL,2013,96,10,1
580801060022,SMITHTOWN HIGH SCHOOL-WEST,2013,95,29,2
580801060024,GREAT HOLLOW MIDDLE SCHOOL,2013,96,13,1
580805060000,KINGS PARK CENTRAL SCHOOL DISTRICT,2013,96,69,2
580805060001,RJ O INTERMEDIATE SCHOOL,2013,96,12,2
580805060004,KINGS PARK HIGH SCHOOL,2013,96,35,3
580805060005,PARKVIEW ELEMENTARY SCHOOL,2013,95,3,1
580805060006,FORT SALONGA ELEMENTARY SCHOOL,2013,95,8,2
580805060007,WILLIAM T ROGERS MIDDLE SCHOOL,2013,96,11,1
580901020000,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,2013,95,1,1
580901020001,REMSENBURG-SPEONK ELEMENTARY SCHOOL,2013,95,1,1
580902020000,WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT,2013,96,69,4
580902020001,WESTHAMPTON BEACH SENIOR HIGH SCHOOL,2013,97,57,6
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,2014,96,27,4
580902020002,WESTHAMPTON BEACH ELEMENTARY SCHOOL,2013,98,1,0
580902020004,WESTHAMPTON MIDDLE SCHOOL,2013,97,11,3
580903020000,QUOGUE UNION FREE SCHOOL DISTRICT,2013,96,0,0
580903020001,QUOGUE ELEMENTARY SCHOOL,2013,97,0,0
580905020000,HAMPTON BAYS UNION FREE SCHOOL DISTRICT,2013,95,40,2
580905020001,HAMPTON BAYS HIGH SCHOOL,2013,94,19,3
580905020002,HAMPTON BAYS ELEMENTARY SCHOOL,2013,95,1,0
580905020004,HAMPTON BAYS MIDDLE SCHOOL,2013,96,20,3
580906030000,SOUTHAMPTON UNION FREE SCHOOL DISTRICT,2013,93,56,4
580906030001,SOUTHAMPTON ELEMENTARY SCHOOL,2013,95,8,1
580906030002,SOUTHAMPTON INTERMEDIATE SCHOOL,2013,95,16,4
580906030003,SOUTHAMPTON HIGH SCHOOL,2013,95,32,6
580909020000,BRIDGEHAMPTON UNION FREE SCHOOL DISTRICT,2013,93,14,10
580909020001,BRIDGEHAMPTON SCHOOL,2013,93,14,10
580910080000,SAGAPONACK COMMON SCHOOL DISTRICT,2013,0,0,0
580910080001,SAGAPONACK SCHOOL,2013,92,0,0
580912060000,EASTPORT-SOUTH MANOR CSD,2013,95,63,2
580912060001,EASTPORT-SOUTH MANOR JUNIOR SENIOR HIGH SCHOOL,2013,96,61,3
580912060002,EASTPORT ELEMENTARY SCHOOL,2013,96,2,0
580912060003,SOUTH STREET SCHOOL,2013,96,0,0
580912060004,DAYTON AVENUE SCHOOL,2013,96,0,0
580913080000,TUCKAHOE COMMON SCHOOL DISTRICT,2013,95,15,4
580913080001,TUCKAHOE SCHOOL,2013,95,15,4
580917020000,EAST QUOGUE UNION FREE SCHOOL DISTRICT,2013,95,5,1
420601040001,FABIUS-POMPEY ELEMENTARY SCHOOL,2014,97,0,0
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,2014,96,27,6
420701060000,WESTHILL CENTRAL SCHOOL DISTRICT,2014,96,22,1
420701060001,WESTHILL HIGH SCHOOL,2014,98,14,2
420701060002,CHERRY ROAD ELEMENTARY SCHOOL,2014,96,0,0
420701060003,WALBERTA PARK PRIMARY SCHOOL,2014,96,2,1
420701060004,ONONDAGA HILL MIDDLE SCHOOL,2014,98,6,1
420702030000,SOLVAY UNION FREE SCHOOL DISTRICT,2014,93,102,7
420702030001,SOLVAY ELEMENTARY SCHOOL,2014,94,8,2
420702030004,SOLVAY HIGH SCHOOL,2014,91,44,8
420702030007,SOLVAY MIDDLE SCHOOL,2014,94,50,10
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,2014,94,48,6
580917020001,EAST QUOGUE SCHOOL,2013,95,5,1
581002020000,OYSTERPONDS UNION FREE SCHOOL DISTRICT,2013,94,0,0
581002020001,OYSTERPONDS ELEMENTARY SCHOOL,2013,94,0,0
581004020000,FISHERS ISLAND UNION FREE SCHOOL DISTRICT,2013,96,4,6
581004020001,FISHERS ISLAND SCHOOL,2013,94,4,6
581005020000,SOUTHOLD UNION FREE SCHOOL DISTRICT,2013,95,28,3
